"","Country","Year","%of1Member","%of2-3Member","%of4-5Member","%of6+Member"
"500","Ecuador",2008,11.3131048106321,34.8915744475249,35.8151885684132,17.9801321734299
"501","Ecuador",2009,11.5327952260026,35.3568762203688,35.9114239748378,17.1989045787909
"502","Ecuador",2010,12.0925032120786,35.9489455432342,35.4748260953411,16.4837251493462
"503","Egypt, Arab Rep.",1986,6.62011637498866,24.2110458391986,32.3819096263658,36.786928159447
"504","Egypt, Arab Rep.",1987,5.61237009385776,20.1675836482887,30.2651305957032,43.9549156621504
"505","Egypt, Arab Rep.",1988,5.62328123714525,20.4654594081065,30.7325888402734,43.1786705144748
"506","Egypt, Arab Rep.",1989,5.63419238043273,20.7633351679244,31.2000470848435,42.4024253667994
"507","Egypt, Arab Rep.",1990,5.64510352372022,21.0612109277424,31.6675053294136,41.6261802191239
"508","Egypt, Arab Rep.",1991,5.65601466700771,21.3590866875603,32.1349635739837,40.8499350714483
"509","Egypt, Arab Rep.",1992,4.61330595620785,18.4414563146802,30.5555797762515,46.3896579528604
"510","Egypt, Arab Rep.",1993,5.67783695358269,21.9548382071962,33.0698800631239,39.2974447760973
"511","Egypt, Arab Rep.",1994,5.68874809687017,22.2527139670141,33.5373383076941,38.5211996284218
"512","Egypt, Arab Rep.",1995,5.40306312787605,20.3038997908781,33.0426063424584,41.2504307387874
"513","Egypt, Arab Rep.",1996,6.38873501325786,25.9850713389001,34.7192805890689,32.9069130587732
"514","Egypt, Arab Rep.",1997,5.72148152673264,23.1463412464678,34.9397130414044,36.1924641853952
"515","Egypt, Arab Rep.",1998,5.73239267002013,23.4442170062858,35.4071712859745,35.4162190377197
"516","Egypt, Arab Rep.",1999,5.74330381330762,23.7420927661037,35.8746295305447,34.6399738900441
"517","Egypt, Arab Rep.",2000,4.97359749513478,20.2940281330807,35.0312134777393,39.7011608940452
"518","Egypt, Arab Rep.",2001,5.76512609988259,24.3378442857396,36.8095460196848,33.0874835946931
"519","Egypt, Arab Rep.",2002,5.77603724317008,24.6357200455575,37.277004264255,32.3112384470176
"520","Egypt, Arab Rep.",2003,5.76241030587108,22.5133028877513,36.352284339543,35.3720024668346
"521","Egypt, Arab Rep.",2004,5.79785952974506,25.2314715651934,38.2119207533952,30.7587481516666
"522","Egypt, Arab Rep.",2005,5.2738374002185,23.7025683553583,38.7517003340588,32.2718939103645
"523","Egypt, Arab Rep.",2006,6.60338289765011,29.9329875321875,41.1812031936479,22.2824263765145
"524","Egypt, Arab Rep.",2007,5.83059295960752,26.1250988446471,39.6142954871056,28.4300127086399
"525","Egypt, Arab Rep.",2008,5.4796617453133,26.1018343516701,40.6229889553106,27.7955149477061
"526","Egypt, Arab Rep.",2009,5.8524152461825,26.7208503642829,40.5492119762457,26.8775224132889
"527","Egypt, Arab Rep.",2010,5.86332638946999,27.0187261241009,41.0166702208159,26.1012772656134
"528","Egypt, Arab Rep.",2011,5.87423753275748,27.3166018839188,41.484128465386,25.3250321179378
"529","Egypt, Arab Rep.",2012,5.88514867604496,27.6144776437367,41.9515867099561,24.5487869702624
"530","Egypt, Arab Rep.",2013,5.89605981933245,27.9123534035547,42.4190449545263,23.7725418225868
"531","Egypt, Arab Rep.",2014,6.47859496587029,30.4028695146002,43.1194023395517,19.9991331799779
"532","El Salvador",1992,7.55152904364278,26.8123851625462,35.3899470610708,30.2461387327403
"533","El Salvador",1993,7.63627468059067,27.2972957305952,35.4849982683102,29.581431320504
"534","El Salvador",1994,7.72102031753852,27.782206298644,35.5800494755497,28.9167239082678
"535","El Salvador",1995,7.80576595448639,28.2671168666928,35.6751006827891,28.2520164960317
"536","El Salvador",1996,7.89051159143423,28.7520274347416,35.7701518900285,27.5873090837956
"537","El Salvador",1997,7.97525722838208,29.2369380027905,35.8652030972679,26.9226016715595
"538","El Salvador",1998,8.06000286532995,29.7218485708393,35.9602543045073,26.2578942593236
"539","El Salvador",1999,8.14474850227779,30.2067591388881,36.0553055117468,25.5931868470875
"540","El Salvador",2000,8.22949413922566,30.6916697069369,36.1503567189862,24.9284794348514
"541","El Salvador",2001,8.31423977617351,31.1765802749857,36.2454079262256,24.2637720226153
"542","El Salvador",2002,8.39898541312138,31.6614908430345,36.340459133465,23.5990646103792
"543","El Salvador",2003,8.48373105006922,32.1464014110833,36.4355103407044,22.9343571981431
"544","El Salvador",2004,8.56847668701707,32.6313119791321,36.5305615479438,22.2696497859069
"545","El Salvador",2005,8.65322232396494,33.1162225471809,36.6256127551833,21.6049423736708
"546","El Salvador",2006,8.73796796091278,33.6011331152297,36.7206639624227,20.9402349614347
"547","El Salvador",2007,8.82271359786064,34.0860436832784,36.8157151696621,20.2755275491988
"548","Estonia",2000,33.5204753912202,47.1620319229534,17.5361499701936,1.78134271563283
"549","Estonia",2001,22.7799138734751,52.0260880353819,22.4296224182341,2.76437567290895
"550","Estonia",2002,29.1245589996204,49.1953765212246,19.5074219412239,2.17264253793122
"551","Estonia",2003,29.5961643419287,49.009741378706,19.2718590321996,2.12223524716572
"552","Estonia",2004,30.067769684237,48.8241062361874,19.0362961231754,2.07182795640021
"553","Estonia",2005,30.5393750265453,48.6384710936688,18.8007332141513,2.02142066563471
"554","Estonia",2006,31.0109803688536,48.4528359511502,18.565170305127,1.97101337486922
"555","Estonia",2007,31.4825857111618,48.2672008086316,18.3296073961028,1.92060608410371
"556","Estonia",2008,31.9541910534701,48.0815656661131,18.0940444870786,1.8701987933382
"557","Estonia",2009,32.4257963957784,47.8959305235945,17.8584815780544,1.8197915025727
"558","Estonia",2010,32.8974017380867,47.7102953810759,17.6229186690302,1.76938421180721
"559","Estonia",2011,33.9029197880162,47.2841987502267,17.1431159810983,1.66976548065881
"560","Ethiopia",1994,6.11109798170069,27.2903908934409,31.1778795693244,35.4206315555339
"561","Ethiopia",1995,5.50396364625522,26.0322493548684,31.9570406577761,36.5067706382526
"562","Ethiopia",1996,5.60918474601735,26.045421847911,31.9525966639216,36.3928220756739
"563","Ethiopia",1997,5.71440584577945,26.0585943409535,31.9481526700671,36.2788735130952
"564","Ethiopia",1998,5.81962694554159,26.0717668339961,31.9437086762126,36.1649249505165
"565","Ethiopia",1999,5.92484804530372,26.0849393270386,31.9392646823581,36.0509763879377
"566","Ethiopia",2000,5.12573180936344,25.9472011349814,33.3872255662821,35.539841489373
"567","Ethiopia",2001,6.13529024482798,26.1112843131237,31.930376694649,35.8230792627803
"568","Ethiopia",2002,6.24051134459009,26.1244568061662,31.9259327007945,35.7091307002016
"569","Ethiopia",2003,6.34573244435222,26.1376292992088,31.92148870694,35.5951821376229
"570","Ethiopia",2004,6.45095354411436,26.1508017922513,31.9170447130855,35.4812335750441
"571","Ethiopia",2005,5.00170909218876,22.8783511769393,32.4894546855666,39.6304850453054
"572","Ethiopia",2006,6.66139574363859,26.1771467783364,31.9081567253765,35.2533364498867
"573","Ethiopia",2007,8.31724432307695,27.0058333140569,30.5402602383089,34.1368731988718
"574","Ethiopia",2008,6.87183794316286,26.2034917644215,31.8992687376674,35.0254393247293
"575","Ethiopia",2009,6.97705904292499,26.216664257464,31.8948247438129,34.9114907621505
"576","Ethiopia",2010,7.08228014268713,26.2298367505066,31.8903807499584,34.7975421995718
"577","Ethiopia",2011,7.57571155208015,26.8925872583221,31.8712392712049,33.6604619183929
"578","Ethiopia",2012,7.29272234221136,26.2561817365917,31.8814927622494,34.5696450744144
"579","Ethiopia",2013,7.3979434419735,26.2693542296342,31.8770487683948,34.4556965118357
"580","Ethiopia",2014,7.50316454173563,26.2825267226767,31.8726047745403,34.341747949257
"581","Ethiopia",2015,7.60838564149773,26.2956992157193,31.8681607806858,34.2277993866782
"582","Ethiopia",2016,7.52121640413561,27.0089994131502,31.9962130031353,33.4735711795789
"583","Fiji",1986,3.61932227829849,17.3612112472963,30.6128334534968,48.4066330209084
"584","Fiji",1987,3.51875087486388,17.309738538067,31.6953381727867,47.4761724142827
"585","Fiji",1988,3.61137436195585,17.7838652261323,31.9103730489567,46.6943873629555
"586","Fiji",1989,3.70399784904785,18.2579919141975,32.1254079251268,45.9126023116282
"587","Fiji",1990,3.79662133613982,18.7321186022627,32.3404428012968,45.1308172603008
"588","Fiji",1991,3.88924482323182,19.206245290328,32.5554776774669,44.3490322089735
"589","Fiji",1992,3.98186831032379,19.6803719783932,32.7705125536369,43.5672471576463
"590","Fiji",1993,4.07449179741579,20.1544986664584,32.985547429807,42.7854621063191
"591","Fiji",1994,4.16711528450779,20.6286253545236,33.200582305977,42.0036770549918
"592","Fiji",1995,4.25973877159976,21.1027520425888,33.4156171821471,41.2218920036646
"593","Fiji",1996,3.98353564950467,20.5734616994558,35.2867308497279,40.1562718013116
"594","Fiji",1997,4.44498574578373,22.0510054187192,33.8456869344871,39.6583219010101
"595","Fiji",1998,4.53760923287572,22.5251321067844,34.0607218106572,38.8765368496829
"596","Fiji",1999,4.63023271996769,22.9992587948497,34.2757566868272,38.0947517983557
"597","Fiji",2000,4.72285620705969,23.4733854829149,34.4907915629972,37.3129667470284
"598","Fiji",2001,4.81547969415166,23.9475121709801,34.7058264391673,36.5311816957012
"599","Fiji",2002,4.90810318124366,24.4216388590453,34.9208613153373,35.749396644374
"600","Fiji",2003,5.00072666833563,24.8957655471105,35.1358961915074,34.9676115930467
"601","Fiji",2004,5.09335015542763,25.3698922351757,35.3509310676774,34.1858265417195
"602","Fiji",2005,5.1859736425196,25.844018923241,35.5659659438475,33.4040414903923
"603","Fiji",2006,5.2785971296116,26.3181456113062,35.7810008200175,32.622256439065
"604","Fiji",2007,5.54685233536408,27.2700899332753,35.2074267478967,31.9756309834639
"605","Finland",2010,41.0050145889342,44.4585501244089,12.9662773525272,1.57015793412967
"606","France",1990,27.1335257752173,47.3056093726848,22.3312057772673,3.22965907483063
"607","France",1991,27.8344247459941,47.5061696134156,21.6549488012286,3.00423270317762
"608","France",1992,28.1692638790249,47.5086936849038,21.3916611265676,2.93020020746692
"609","France",1993,28.5041030120559,47.5112177563919,21.1283734519066,2.8561677117562
"610","France",1994,28.8389421450868,47.5137418278801,20.8650857772456,2.7821352160455
"611","France",1995,29.1737812781178,47.5162658993683,20.6017981025846,2.70810272033481
"612","France",1996,29.5086204111486,47.5187899708564,20.3385104279234,2.63407022462408
"613","France",1997,29.8434595441796,47.5213140423446,20.0752227532624,2.56003772891339
"614","France",1998,30.1782986772105,47.5238381138328,19.8119350786014,2.48600523320266
"615","France",1999,30.9847465344106,47.3386659139899,19.2994393565958,2.37714819500377
"616","France",2000,30.8479769432723,47.5288862568091,19.2853597292794,2.33794024178124
"617","France",2001,31.3948689844738,48.1354146412327,18.507079778006,1.96263659628749
"618","France",2002,31.5176552093342,47.5339343997854,18.7587843799574,2.18987525035982
"619","France",2003,31.8524943423652,47.5364584712736,18.4954967052963,2.11584275464912
"620","France",2004,32.187333475396,47.5389825427618,18.2322090306353,2.0418102589384
"621","France",2005,32.522172608427,47.5415066142499,17.9689213559743,1.9677777632277
"622","France",2006,32.8384963056424,47.6182450218809,17.599246482379,1.94401219009708
"623","France",2007,33.1918508744889,47.5465547572263,17.4423460066523,1.81971277180628
"624","France",2008,33.5266900075197,47.5490788287144,17.1790583319913,1.74568027609556
"625","France",2009,33.8615291405507,47.5516029002026,16.9157706573303,1.67164778038486
"626","France",2010,34.1963682735816,47.5541269716908,16.6524829826692,1.59761528467416
"627","France",2011,34.2321210478338,47.2641648346744,16.8468135295219,1.65801768271227
"628","French Polynesia",2007,13.1760078662734,38.8248264354459,30.176395220643,17.8227704776377
"629","Gabon",2000,19.2886704373993,25.7398178565529,19.4047131089424,35.5667985971054
"630","Gabon",2001,19.5497823639469,25.9678418632611,19.6626374721661,34.8197383006259
"631","Gabon",2002,19.8108942904943,26.1958658699693,19.9205618353897,34.0726780041468
"632","Gabon",2003,20.0720062170417,26.4238898766774,20.1784861986133,33.3256177076678
"633","Gabon",2004,20.333118143589,26.6519138833855,20.4364105618369,32.5785574111887
"634","Gabon",2005,20.5942300701364,26.8799378900936,20.6943349250604,31.8314971147097
"635","Gabon",2006,20.8553419966838,27.1079618968018,20.9522592882839,31.0844368182306
"636","Gabon",2007,21.1164539232311,27.3359859035099,21.2101836515076,30.3373765217514
"637","Gabon",2008,21.3775658497785,27.564009910218,21.4681080147311,29.5903162252723
"638","Gabon",2009,21.6386777763259,27.7920339169261,21.7260323779547,28.8432559287933
"639","Gabon",2010,21.8997897028734,28.0200579236343,21.9839567411782,28.0961956323142
"640","Gabon",2011,22.1609016294207,28.2480819303424,22.2418811044018,27.3491353358352
"641","Gabon",2012,22.422013555968,28.4761059370505,22.4998054676253,26.6020750393562
"642","Gambia, The",2013,8.38514599661806,12.9592506485955,17.2348751422242,61.4207282125623
"643","Georgia",2002,16.3006633106974,34.5396160423695,35.514793775208,13.6449268717251
"644","Germany",2005,37.0560257019305,48.2557687783041,13.7801808938948,0.908024623273886
"645","Germany",2006,37.28034193553,48.1369926377484,13.64306651014,0.939598914417672
"646","Germany",2007,37.5046581691294,48.0182164971927,13.5059521263854,0.971173205561442
"647","Germany",2008,37.7289744027287,47.899440356637,13.3688377426307,1.0027474967052
"648","Germany",2009,37.953290636328,47.7806642160814,13.231723358876,1.03432178784897
"649","Germany",2010,38.1776068699273,47.6618880755257,13.0946089751214,1.06589607899273
"650","Germany",2011,38.4019231035266,47.5431119349701,12.9574945913668,1.09747037013649
"651","Ghana",1993,24.3164230438521,27.9277730008598,25.554600171969,22.201203783319
"652","Ghana",1994,21.1869006447624,26.3486916747326,25.3988722024836,27.0655354780213
"653","Ghana",1995,21.1994929730613,26.4923727066645,25.4251770643806,26.8829572558935
"654","Ghana",1996,21.2120853013601,26.6360537385964,25.4514819262777,26.7003790337657
"655","Ghana",1997,21.2246776296589,26.7797347705284,25.4777867881747,26.5178008116379
"656","Ghana",1998,21.2372699579577,26.9234158024603,25.5040916500718,26.3352225895101
"657","Ghana",1999,26.1342728952246,28.4038583411241,24.5681423000822,20.8937264635691
"658","Ghana",2000,12.5882047594072,23.829478909262,24.6202802004985,38.9620361308323
"659","Ghana",2001,21.2750469428541,27.3544588982562,25.5830062357629,25.7874879231267
"660","Ghana",2002,21.2876392711529,27.4981399301881,25.60931109766,25.6049097009989
"661","Ghana",2003,20.7604992601593,26.2479767261761,27.5572549694646,25.4342690442
"662","Ghana",2004,21.3128239277505,27.785501994052,25.6619208214541,25.2397532567433
"663","Ghana",2005,21.3254162560494,27.9291830259839,25.6882256833512,25.0571750346155
"664","Ghana",2006,21.3380085843482,28.0728640579159,25.7145305452482,24.8745968124877
"665","Ghana",2007,21.350600912647,28.2165450898478,25.7408354071453,24.69201859036
"666","Ghana",2008,21.9291373901604,30.3863106364678,26.2188401948543,21.4657117785175
"667","Ghana",2009,21.3757855692446,28.5039071537117,25.7934451309394,24.3268621461044
"668","Ghana",2010,17.5709579973738,27.2187213821203,25.7879478634754,29.4223727570305
"669","Ghana",2011,21.4009702258422,28.7912692175755,25.8460548547335,23.9617057018488
"670","Ghana",2012,21.413562554141,28.9349502495075,25.8723597166305,23.779127479721
"671","Ghana",2013,21.4261548824398,29.0786312814394,25.8986645785276,23.5965492575932
"672","Ghana",2014,25.8776798197776,30.340713930422,25.3000751879377,18.4815310618628
"673","Greece",1991,16.3371172987668,47.2584717856842,31.6941698633215,4.71024105222746
"674","Greece",1992,16.6070348311288,47.6180019443841,31.2196376481917,4.55532557629544
"675","Greece",1993,17.120884731561,47.7299643118743,30.7325317802347,4.41661917632996
"676","Greece",1994,17.6347346319932,47.8419266793646,30.2454259122777,4.27791277636447
"677","Greece",1995,18.1485845324254,47.9538890468548,29.7583200443207,4.13920637639899
"678","Greece",1996,18.6624344328576,48.065851414345,29.2712141763637,4.0004999764335
"679","Greece",1997,19.17628433329,48.1778137818353,28.7841083084068,3.86179357646802
"680","Greece",1998,19.6901342337222,48.2897761493255,28.2970024404498,3.72308717650247
"681","Greece",1999,20.2039841341544,48.4017385168158,27.8098965724928,3.58438077653699
"682","Greece",2000,20.7178340345866,48.513700884306,27.3227907045358,3.4456743765715
"683","Greece",2001,20.7438191988785,49.1207988342157,26.8608321422328,3.27454982467294
"684","Greece",2002,21.7455338354511,48.7376256192865,26.3485789686218,3.16826157664053
"685","Greece",2003,22.2593837358833,48.8495879867768,25.8614731006649,3.02955517667505
"686","Greece",2004,22.7732336363155,48.961550354267,25.3743672327079,2.89084877670956
"687","Greece",2005,23.2870835367477,49.0735127217573,24.8872613647509,2.75214237674408
"688","Greece",2006,23.8009334371799,49.1854750892475,24.4001554967939,2.61343597677853
"689","Greece",2007,24.3147833376121,49.2974374567378,23.9130496288369,2.47472957681305
"690","Greece",2008,24.8286332380443,49.409399824228,23.4259437608799,2.33602317684756
"691","Greece",2009,25.3424831384767,49.5213621917183,22.9388378929229,2.19731677688208
"692","Greece",2010,25.8563330389089,49.6333245592085,22.451732024966,2.05861037691659
"693","Greece",2011,26.6141153074111,49.4977191354891,21.952052504182,1.93611305291764
"694","Guatemala",1995,3.79820522701138,21.1093183565072,33.8778506844942,41.2146257319872
"695","Guatemala",1996,3.91225019604482,21.944197352958,32.8999819338554,41.243570517142
"696","Guatemala",1997,3.93527460284522,22.1951933957056,33.1267816241177,40.7427503773315
"697","Guatemala",1998,3.95829900964562,22.4461894384534,33.3535813143801,40.241930237521
"698","Guatemala",1999,4.09509911923734,23.4270391733301,32.0745454535162,40.4033162539164
"699","Guatemala",2000,4.00434782324643,22.9481815239487,33.8071806949048,39.2402899579002
"700","Guatemala",2001,4.02737223004684,23.1991775666964,34.0339803851671,38.7394698180898
"701","Guatemala",2002,4.05039663684724,23.4501736094441,34.2607800754295,38.2386496782793
"702","Guatemala",2003,4.07342104364764,23.7011696521918,34.4875797656918,37.7378295384689
"703","Guatemala",2004,4.09644545044804,23.9521656949394,34.7143794559541,37.2370093986584
"704","Guatemala",2005,4.11946985724845,24.2031617376871,34.9411791462165,36.7361892588481
"705","Guatemala",2006,4.14249426404885,24.4541577804348,35.1679788364788,36.2353691190376
"706","Guatemala",2007,4.16551867084926,24.7051538231825,35.3947785267412,35.7345489792272
"707","Guatemala",2008,4.18854307764966,24.9561498659302,35.6215782170035,35.2337288394167
"708","Guatemala",2009,4.21156748445006,25.2071459086779,35.8483779072658,34.7329086996062
"709","Guatemala",2010,4.23459189125047,25.4581419514255,36.0751775975282,34.2320885597959
"710","Guatemala",2011,4.25761629805087,25.7091379941732,36.3019772877905,33.7312684199854
"711","Guatemala",2012,4.28064070485127,25.9601340369209,36.5287769780529,33.230448280175
"712","Guatemala",2013,4.30366511165168,26.2111300796686,36.7555766683152,32.7296281403645
"713","Guatemala",2014,4.32668951845208,26.4621261224163,36.9823763585775,32.2288080005541
"714","Guatemala",2015,4.32695878469423,26.5671514267382,37.5103431590651,31.5955466295024
"715","Guinea",1996,5.87703435804702,18.2078614257162,23.2454554106786,52.6696488055582
"716","Guinea",1997,5.43848953533251,17.4743306366799,23.9791997581712,53.1079800698164
"717","Guinea",1998,5.38437266014597,17.4533353508133,24.2367701944755,52.9255217945653
"718","Guinea",1999,4.6424979322645,16.0687166751883,24.8355893032571,54.4531960892901
"719","Guinea",2000,5.2761389097729,17.4113447790801,24.751911067084,52.560605244063
"720","Guinea",2001,5.22202203458636,17.3903494932135,25.0094815033883,52.3781469688118
"721","Guinea",2002,5.16790515939982,17.3693542073469,25.2670519396925,52.1956886935607
"722","Guinea",2003,5.11378828421327,17.3483589214803,25.5246223759968,52.0132304183096
"723","Guinea",2004,5.05967140902673,17.3273636356137,25.782192812301,51.8307721430585
"724","Guinea",2005,5.40412666592396,18.2101592091962,26.4944132252923,49.8913008995875
"725","Guinea",2006,4.95143765865366,17.2853730638806,26.2973336849096,51.4658555925562
"726","Guinea",2007,4.89732078346712,17.264377778014,26.5549041212138,51.2833973173051
"727","Guinea",2008,4.84320390828059,17.2433824921474,26.8124745575181,51.1009390420539
"728","Guinea",2009,4.78908703309403,17.2223872062808,27.0700449938224,50.9184807668028
"729","Guinea",2010,4.7349701579075,17.2013919204142,27.3276154301266,50.7360224915517
"730","Guinea",2011,4.68085328272096,17.1803966345476,27.5851858664309,50.5535642163006
"731","Guinea",2012,4.53149418061759,16.9066983758206,27.5230315647592,51.0387758788026
"732","Guyana",2005,9.6955239940229,32.6738402363032,34.9960335380775,22.6346022315964
"733","Guyana",2006,10.4891530608829,33.6769398566032,34.2700849195796,21.5638221629342
"734","Guyana",2007,11.2827821277424,34.6800394769018,33.544136301083,20.4930420942728
"735","Guyana",2008,12.0764111946016,35.6831390972006,32.8181876825861,19.4222620256119
"736","Guyana",2009,12.8700402614606,36.6862387174987,32.0922390640896,18.3514819569511
"737","Haiti",1994,8.07202527596815,24.5333013568171,28.5251093455965,38.8695640216183
"738","Haiti",1995,7.93813406566946,25.5402419329754,28.8008756808763,37.7207483204787
"739","Haiti",1996,8.03578735889931,25.803346300628,28.9502814116272,37.2105849288454
"740","Haiti",1997,8.13344065212917,26.0664506682805,29.099687142378,36.7004215372122
"741","Haiti",1998,8.23109394535902,26.329555035933,29.2490928731289,36.1902581455789
"742","Haiti",1999,8.32874723858887,26.5926594035855,29.3984986038797,35.6800947539457
"743","Haiti",2000,8.19906951300151,27.841955032507,29.9691043630885,33.989871091403
"744","Haiti",2001,8.52405382504861,27.1188681388906,29.6973100653814,34.6597679706792
"745","Haiti",2002,8.62170711827847,27.3819725065431,29.8467157961323,34.149604579046
"746","Haiti",2003,8.82311818034373,27.8686599218134,29.5794813286131,33.7287405692298
"747","Haiti",2004,8.8170137047382,27.9081812418482,30.1455272576339,33.1292777957796
"748","Haiti",2005,8.91466699796806,28.1712856095007,30.2949329883848,32.6191144041462
"749","Haiti",2006,8.61671216499328,28.3581415087055,30.6059807732113,32.4191655530899
"750","Haiti",2007,9.10997358442776,28.6974943448058,30.5937444498865,31.5987876208798
"751","Haiti",2008,9.20762687765765,28.9605987124583,30.7431501806374,31.0886242292465
"752","Haiti",2009,9.3052801708875,29.2237030801109,30.8925559113882,30.5784608376134
"753","Haiti",2010,9.40293346411735,29.4868074477634,31.041961642139,30.0682974459801
"754","Haiti",2011,9.50058675734721,29.7499118154159,31.1913673728899,29.5581340543467
"755","Haiti",2012,9.88587692323482,29.6233265511349,31.3009318239059,29.1898647017244
"756","Honduras",2006,5.52396115248965,25.931453187701,35.5366777290521,33.0079079307573
"757","Honduras",2007,5.71791632052845,26.5147624600825,35.7492343711518,32.0180868482373
"758","Honduras",2008,5.91187148856716,27.0980717324637,35.9617910132514,31.0282657657178
"759","Honduras",2009,6.10582665660587,27.681381004845,36.174347655351,30.0384446831981
"760","Honduras",2010,6.29978182464458,28.2646902772262,36.3869042974505,29.0486236006786
"761","Honduras",2011,6.4937369926833,28.8479995496075,36.5994609395501,28.0588025181592
"762","Honduras",2012,6.68769216072197,29.4313088219886,36.8120175816497,27.0689814356397
"763","Hong Kong SAR, China",2006,16.5122571013579,47.2909160646131,32.2827823903032,3.91404444372584
"764","Hong Kong SAR, China",2007,16.6215642284666,47.736608069312,31.8577457223059,3.78408197991541
"765","Hong Kong SAR, China",2008,16.7308713555752,48.1823000740104,31.4327090543092,3.65411951610514
"766","Hong Kong SAR, China",2009,16.8401784826838,48.6279920787088,31.0076723863125,3.52415705229487
"767","Hong Kong SAR, China",2010,16.9494856097924,49.0736840834072,30.5826357183157,3.39419458848459
"768","Hong Kong SAR, China",2011,17.0587927369009,49.5193760881055,30.1575990503192,3.26423212467431
"769","Hungary",1990,24.4500915656701,49.5128500586432,23.7041914442684,2.33286693141834
"770","Hungary",1991,24.2227791873611,49.270593640242,24.0138436345509,2.49278353784603
"771","Hungary",1992,24.4521419588735,49.2572862942806,23.7981833126477,2.4923884341982
"772","Hungary",1993,24.681504730386,49.2439789483192,23.5825229907445,2.49199333055037
"773","Hungary",1994,24.9108675018985,49.2306716023578,23.3668626688413,2.49159822690255
"774","Hungary",1995,25.1402302734109,49.2173642563964,23.1512023469381,2.49120312325472
"775","Hungary",1996,25.3695930449234,49.204056910435,22.9355420250349,2.4908080196069
"776","Hungary",1997,25.5989558164358,49.1907495644735,22.7198817031316,2.49041291595907
"777","Hungary",1998,25.8283185879483,49.1774422185121,22.5042213812284,2.49001781231125
"778","Hungary",1999,26.0576813594607,49.1641348725507,22.2885610593252,2.48962270866342
"779","Hungary",2000,26.2870441309732,49.1508275265893,22.072900737422,2.4892276050156
"780","Hungary",2001,25.557389087861,48.6567271285042,22.9603966911084,2.82548709252633
"781","Hungary",2002,26.7457696739981,49.1242128346665,21.6415800936156,2.48843739771995
"782","Hungary",2003,26.9751324455106,49.1109054887051,21.4259197717124,2.48804229407212
"783","Hungary",2004,27.204495217023,49.0975981427436,21.2102594498091,2.4876471904243
"784","Hungary",2005,27.4338579885355,49.0842907967822,20.9945991279059,2.48725208677647
"785","Hungary",2006,27.6632207600479,49.0709834508208,20.7789388060027,2.48685698312865
"786","Hungary",2007,27.8925835315603,49.0576761048594,20.5632784840994,2.48646187948082
"787","Hungary",2008,28.1219463030728,49.044368758898,20.3476181621962,2.486066775833
"788","Hungary",2009,28.3513090745852,49.0310614129366,20.131957840293,2.48567167218517
"789","Hungary",2010,28.5806718460977,49.0177540669752,19.9162975183898,2.48527656853734
"790","Hungary",2011,29.3123772824135,49.2562907006976,19.1227934330825,2.30853858380647
"791","India",1987,7.24079915273137,21.1194432282804,34.4398360770626,37.1999215419256
"792","India",1988,5.84041017662683,19.2324059755517,34.2792765824985,40.6479072653228
"793","India",1989,5.82203970573277,19.5049640452216,34.5491872363878,40.1238090126578
"794","India",1990,5.80366923483872,19.7775221148916,34.8190978902771,39.5997107599926
"795","India",1991,5.78529876394467,20.0500801845616,35.0890085441663,39.0756125073274
"796","India",1992,3.17816801343325,18.0820693229823,33.1025998272191,45.6371628363653
"797","India",1993,6.94685658328606,22.5764638251137,37.4988864460192,32.9777931455811
"798","India",1994,5.73018735126251,20.8677543935714,35.8987405058342,37.5033177493319
"799","India",1995,5.71181688036845,21.1403124632413,36.1686511597233,36.9792194966667
"800","India",1996,5.6934464094744,21.4128705329113,36.4385618136126,36.4551212440017
"801","India",1997,5.67507593858035,21.6854286025813,36.7084724675018,35.9310229913365
"802","India",1998,5.65670546768629,21.9579866722512,36.9783831213911,35.4069247386713
"803","India",1999,5.0008280415586,20.6149404018869,37.3476387989361,37.0365927576184
"804","India",2000,5.61996452589819,22.5031028115911,37.5182044291697,34.358728233341
"805","India",2001,3.92594852278544,19.9012073421764,37.8340659989032,38.338778136135
"806","India",2002,5.58322358411008,23.0482189509311,38.0580257369482,33.3105317280108
"807","India",2003,5.56485311321603,23.320777020601,38.3279363908374,32.7864334753456
"808","India",2004,6.91935290824387,23.5617132999138,39.3550110141153,30.163922777727
"809","India",2005,5.52811217142792,23.8658931599409,38.8677576986159,31.7382369700154
"810","India",2006,5.48542768906857,24.979252887391,37.2200772053848,32.3152422181555
"811","India",2007,5.49137122963982,24.4110092992807,39.4075790063944,30.6900404646849
"812","India",2008,5.47300075874576,24.6835673689508,39.6774896602837,30.1659422120197
"813","India",2009,7.66442986340219,26.0143212930459,40.8470036080751,25.4742452354768
"814","India",2010,5.43625981695766,25.2286835082906,40.2173109680622,29.1177457066894
"815","India",2011,5.4178893460636,25.5012415779606,40.4872216219514,28.5936474540242
"816","India",2012,5.39951887516956,25.7737996476305,40.7571322758407,28.0695492013592
"817","India",2013,5.3811484042755,26.0463577173005,41.0270429297299,27.545450948694
"818","India",2014,5.36277793338144,26.3189157869705,41.2969535836192,27.0213526960288
"819","India",2015,4.10764713320999,27.3138621215502,41.6381848101472,26.9403059350927
"820","Indonesia",1985,4.88012188330424,28.142835779612,34.8012342693504,32.1758080677334
"821","Indonesia",1986,4.66834680427246,28.087635284459,36.5734522329911,30.6705656782774
