"","Country","Year","%FHead"
"1032","Malawi",2002,27.7655928075604
"1033","Malawi",2003,27.6333041578849
"1034","Malawi",2004,24.6650930966623
"1035","Malawi",2005,27.3687268585338
"1036","Malawi",2006,27.2364382088583
"1037","Malawi",2007,27.1041495591828
"1038","Malawi",2008,27.2158465650055
"1039","Malawi",2009,26.8395722598318
"1040","Malawi",2010,28.0509354616525
"1041","Malawi",2011,26.5749949604808
"1042","Malawi",2012,26.4427063108053
"1043","Malawi",2013,26.3104176611298
"1044","Malawi",2014,22.3765267097543
"1045","Malawi",2015,30.6131421527746
"1046","Malaysia",1991,18.4830373164908
"1047","Malaysia",1992,17.9637166868049
"1048","Malaysia",1993,17.4443960571193
"1049","Malaysia",1994,16.9250754274337
"1050","Malaysia",1995,16.4057547977482
"1051","Malaysia",1996,15.8864341680624
"1052","Malaysia",1997,15.3671135383768
"1053","Malaysia",1998,14.8477929086912
"1054","Malaysia",1999,14.3284722790056
"1055","Malaysia",2000,13.80915164932
"1056","Maldives",2009,35.0335479546286
"1057","Maldives",2010,36.0762241435764
"1058","Maldives",2011,37.1189003325239
"1059","Maldives",2012,38.1615765214719
"1060","Maldives",2013,39.2042527104195
"1061","Maldives",2014,40.2469288993672
"1062","Mali",1987,13.8594228004865
"1063","Mali",1988,12.2073755524132
"1064","Mali",1989,12.1492304205419
"1065","Mali",1990,12.0910852886706
"1066","Mali",1991,12.0329401567992
"1067","Mali",1992,11.9747950249279
"1068","Mali",1993,11.9166498930566
"1069","Mali",1994,11.8585047611853
"1070","Mali",1995,11.800359629314
"1071","Mali",1996,8.29896092890407
"1072","Mali",1997,11.6840693655713
"1073","Mali",1998,11.8875973785087
"1074","Mali",1999,11.5677791018287
"1075","Mali",2000,11.5096339699574
"1076","Mali",2001,11.3228064744998
"1077","Mali",2002,11.3933437062148
"1078","Mali",2003,11.3351985743434
"1079","Mali",2004,11.2770534424721
"1080","Mali",2005,11.2189083106008
"1081","Mali",2006,12.2808359835191
"1082","Mali",2007,11.1026180468582
"1083","Mali",2008,11.0444729149869
"1084","Mali",2009,13.0783775614349
"1085","Mali",2010,10.9281826512442
"1086","Mali",2011,10.8700375193729
"1087","Mali",2012,9.31613047550694
"1088","Malta",1995,20.9668644699068
"1089","Malta",1996,22.30057670867
"1090","Malta",1997,22.6480580828663
"1091","Malta",1998,22.9955394570627
"1092","Malta",1999,23.3430208312592
"1093","Malta",2000,23.6905022054556
"1094","Malta",2001,24.037983579652
"1095","Malta",2002,24.3854649538484
"1096","Malta",2003,24.7329463280448
"1097","Malta",2004,25.0804277022412
"1098","Malta",2005,28.0578580486162
"1099","Malta",2006,25.7753904506341
"1100","Malta",2007,26.1228718248304
"1101","Malta",2008,26.4703531990269
"1102","Malta",2009,26.8178345732233
"1103","Malta",2010,27.1653159474197
"1104","Malta",2011,25.8690792140046
"1105","Mauritius",2000,17.4833104956563
"1106","Mauritius",2001,17.8015775117565
"1107","Mauritius",2002,18.1198445278565
"1108","Mauritius",2003,18.4381115439564
"1109","Mauritius",2004,18.7563785600563
"1110","Mauritius",2005,19.0746455761563
"1111","Mauritius",2006,19.3929125922563
"1112","Mauritius",2007,19.7111796083562
"1113","Mauritius",2008,20.0294466244562
"1114","Mauritius",2009,20.3477136405561
"1115","Mauritius",2010,20.6659806566561
"1116","Mauritius",2011,20.9842476727559
"1117","Mexico",1990,17.1515155192079
"1118","Mexico",1991,16.6813120309534
"1119","Mexico",1992,17.1487473750777
"1120","Mexico",1993,17.616182719202
"1121","Mexico",1994,18.0836180633263
"1122","Mexico",1995,17.8210708927038
"1123","Mexico",1996,19.0184887515748
"1124","Mexico",1997,19.485924095699
"1125","Mexico",1998,19.9533594398233
"1126","Mexico",1999,20.4207947839476
"1127","Mexico",2000,20.6414740883007
"1128","Mexico",2001,21.3556654721962
"1129","Mexico",2002,21.8231008163204
"1130","Mexico",2003,22.2905361604446
"1131","Mexico",2004,22.7579715045689
"1132","Mexico",2005,23.2254068486932
"1133","Mexico",2006,23.6928421928175
"1134","Mexico",2007,24.1602775369417
"1135","Mexico",2008,24.627712881066
"1136","Mexico",2009,25.0951482251903
"1137","Mexico",2010,24.5345875857168
"1138","Mexico",2011,26.0300189134388
"1139","Mexico",2012,26.497454257563
"1140","Mexico",2013,26.9648896016873
"1141","Mexico",2014,27.4323249458116
"1142","Mexico",2015,28.9668559956715
"1143","Mongolia",1989,14.8703710605794
"1144","Mongolia",1990,15.0213138227231
"1145","Mongolia",1991,15.1722565848667
"1146","Mongolia",1992,15.3231993470102
"1147","Mongolia",1993,15.4741421091538
"1148","Mongolia",1994,15.6250848712974
"1149","Mongolia",1995,15.776027633441
"1150","Mongolia",1996,15.9269703955846
"1151","Mongolia",1997,16.0779131577282
"1152","Mongolia",1998,16.2288559198718
"1153","Mongolia",1999,16.3797986820153
"1154","Mongolia",2000,16.5307414441589
"1155","Montenegro",2011,23.7429906055909
"1156","Morocco",1992,16.2964090079124
"1157","Morocco",1993,16.0307369623566
"1158","Morocco",1994,15.6585600878951
"1159","Morocco",1995,16.1467654515887
"1160","Morocco",1996,16.2047796962048
"1161","Morocco",1997,16.2627939408208
"1162","Morocco",1998,16.3208081854369
"1163","Morocco",1999,16.378822430053
"1164","Morocco",2000,16.436836674669
"1165","Morocco",2001,16.4948509192851
"1166","Morocco",2002,16.5528651639011
"1167","Morocco",2003,17.0285551172299
"1168","Morocco",2004,16.3577227733262
"1169","Mozambique",1997,28.6387279663371
"1170","Mozambique",1998,27.1127188453112
"1171","Mozambique",1999,27.6237224953151
"1172","Mozambique",2000,28.1347261453188
"1173","Mozambique",2001,28.6457297953227
"1174","Mozambique",2002,29.1567334453265
"1175","Mozambique",2003,26.4273595037219
"1176","Mozambique",2004,30.1787407453342
"1177","Mozambique",2005,30.689744395338
"1178","Mozambique",2006,31.2007480453419
"1179","Mozambique",2007,30.9680593728054
"1180","Mozambique",2008,32.2227553453495
"1181","Mozambique",2009,32.9235646096579
"1182","Mozambique",2010,33.2447626453572
"1183","Mozambique",2011,35.5130178241753
"1184","Myanmar",2016,22.4666412256213
"1185","Namibia",1992,30.8523154656601
"1186","Namibia",1993,33.9409501586224
"1187","Namibia",1994,34.5570857782627
"1188","Namibia",1995,35.1732213979033
"1189","Namibia",1996,35.7893570175436
"1190","Namibia",1997,36.4054926371841
"1191","Namibia",1998,37.0216282568244
"1192","Namibia",1999,37.637763876465
"1193","Namibia",2000,41.5795980500689
"1194","Namibia",2001,38.8700351157456
"1195","Namibia",2002,39.4861707353862
"1196","Namibia",2003,40.1023063550265
"1197","Namibia",2004,40.718441974667
"1198","Namibia",2005,41.3345775943073
"1199","Namibia",2006,41.9507132139479
"1200","Namibia",2007,44.014915389959
"1201","Namibia",2008,43.1829844532285
"1202","Namibia",2009,43.7991200728691
"1203","Namibia",2010,44.4152556925094
"1204","Namibia",2011,45.0313913121499
"1205","Namibia",2012,45.6475269317903
"1206","Namibia",2013,43.9623965144175
"1207","Nepal",1996,12.3544187283688
"1208","Nepal",1997,13.01545432539
"1209","Nepal",1998,14.0039127733826
"1210","Nepal",1999,14.9923712213752
"1211","Nepal",2000,15.9808296693677
"1212","Nepal",2001,15.5135080939675
"1213","Nepal",2002,17.9577465653526
"1214","Nepal",2003,18.9462050133452
"1215","Nepal",2004,19.9346634613378
"1216","Nepal",2005,20.9231219093303
"1217","Nepal",2006,23.3695570611951
"1218","Nepal",2007,22.9000388053155
"1219","Nepal",2008,23.8884972533081
"1220","Nepal",2009,24.8769557013006
"1221","Nepal",2010,25.8654141492932
"1222","Nepal",2011,26.9955678558294
"1223","Nepal",2012,27.8423310452783
"1224","Nepal",2013,28.8307894932709
"1225","Nepal",2014,29.8192479412635
"1226","Nepal",2015,30.8077063892561
"1227","Nepal",2016,31.3248500472519
"1228","New Zealand",2001,54.7311910318912
"1229","New Zealand",2002,54.9844241603924
"1230","New Zealand",2003,55.2376572888936
"1231","New Zealand",2004,55.4908904173947
"1232","New Zealand",2005,55.7441235458959
"1233","New Zealand",2006,55.9973566743971
"1234","Nicaragua",1995,26.7483403098088
"1235","Nicaragua",1996,28.5950702468219
"1236","Nicaragua",1997,28.9001099752941
"1237","Nicaragua",1998,30.9390376692637
"1238","Nicaragua",1999,29.5101894322382
"1239","Nicaragua",2000,29.8152291607103
"1240","Nicaragua",2001,30.9401904709143
"1241","Nicaragua",2002,30.4253086176544
"1242","Nicaragua",2003,30.7303483461266
"1243","Nicaragua",2004,31.0353880745986
"1244","Nicaragua",2005,30.3283084643822
"1245","Niger",1992,9.56670186516946
"1246","Niger",1993,10.9905366065889
"1247","Niger",1994,11.3545789400201
"1248","Niger",1995,11.7186212734515
"1249","Niger",1996,12.0826636068829
"1250","Niger",1997,12.4467059403141
"1251","Niger",1998,13.1346362536111
"1252","Niger",1999,13.1747906071769
"1253","Niger",2000,13.5388329406082
"1254","Niger",2001,13.9028752740395
"1255","Niger",2002,14.2669176074709
"1256","Niger",2003,14.6309599409022
"1257","Niger",2004,14.9950022743335
"1258","Niger",2005,15.3590446077649
"1259","Niger",2006,18.4999896814698
"1260","Niger",2007,16.0871292746276
"1261","Niger",2008,16.4511716080589
"1262","Niger",2009,16.8152139414902
"1263","Niger",2010,17.1792562749216
"1264","Niger",2011,17.5432986083529
"1265","Niger",2012,15.866342629633
"1266","Nigeria",1990,14.2332774439214
"1267","Nigeria",1991,15.4570143602226
"1268","Nigeria",1992,15.5111693354729
"1269","Nigeria",1993,15.5653243107232
"1270","Nigeria",1994,15.6194792859735
"1271","Nigeria",1995,15.6736342612238
"1272","Nigeria",1996,15.727789236474
"1273","Nigeria",1997,15.7819442117243
"1274","Nigeria",1998,15.8360991869746
"1275","Nigeria",1999,16.9114193671072
"1276","Nigeria",2000,15.9444091374752
"1277","Nigeria",2001,15.9985641127255
"1278","Nigeria",2002,16.0527190879757
"1279","Nigeria",2003,16.5320193084038
"1280","Nigeria",2004,16.1610290384763
"1281","Nigeria",2005,16.2151840137266
"1282","Nigeria",2006,17.232872980594
"1283","Nigeria",2007,15.8611562654596
"1284","Nigeria",2008,17.0729667408573
"1285","Nigeria",2009,16.4180049107451
"1286","Nigeria",2010,15.3584515467236
"1287","Nigeria",2011,16.5401138652283
"1288","Nigeria",2012,16.5942688404786
"1289","Nigeria",2013,18.4880058667872
"1290","Nigeria",2014,16.7025787909792
"1291","Nigeria",2015,14.5852154591694
"1292","Norway",2001,38.7773839844857
"1293","Norway",2002,38.7515018673777
"1294","Norway",2003,38.7256197502698
"1295","Norway",2004,38.6997376331618
"1296","Norway",2005,38.6738555160538
"1297","Norway",2006,38.6479733989459
"1298","Norway",2007,38.6220912818379
"1299","Norway",2008,38.59620916473
"1300","Norway",2009,38.570327047622
"1301","Norway",2010,38.544444930514
"1302","Norway",2011,38.5185628134061
"1303","Oman",2003,11.223779434723
"1304","Pakistan",1991,7.14691612775983
"1305","Pakistan",1992,6.62989527444336
"1306","Pakistan",1993,6.83601986684789
"1307","Pakistan",1994,7.04214445925237
"1308","Pakistan",1995,7.24826905165691
"1309","Pakistan",1996,7.45439364406138
"1310","Pakistan",1997,7.66051823646592
"1311","Pakistan",1998,6.42746798225943
"1312","Pakistan",1999,8.07276742127493
"1313","Pakistan",2000,8.27889201367947
"1314","Pakistan",2001,8.48501660608395
"1315","Pakistan",2002,8.69114119848848
"1316","Pakistan",2003,8.89726579089296
"1317","Pakistan",2004,9.10339038329749
"1318","Pakistan",2005,9.30951497570203
"1319","Pakistan",2006,10.3268428385785
"1320","Pakistan",2007,9.72176416051104
"1321","Pakistan",2008,9.92788875291552
"1322","Pakistan",2009,10.1340133453201
"1323","Pakistan",2010,10.3401379377245
"1324","Pakistan",2011,10.5462625301291
"1325","Pakistan",2012,10.7523871225336
"1326","Pakistan",2013,10.8633378453562
"1327","Panama",1990,22.204241708868
"1328","Panama",1991,22.1438266412065
"1329","Panama",1992,22.4894442109656
"1330","Panama",1993,22.8350617807248
"1331","Panama",1994,23.180679350484
"1332","Panama",1995,23.5262969202431
"1333","Panama",1996,23.8719144900023
"1334","Panama",1997,24.2175320597614
"1335","Panama",1998,24.5631496295207
"1336","Panama",1999,24.9087671992799
"1337","Panama",2000,24.4423194941984
"1338","Panama",2001,25.6000023387982
"1339","Panama",2002,25.9456199085573
"1340","Panama",2003,26.2912374783165
"1341","Panama",2004,26.6368550480756
"1342","Panama",2005,26.9824726178348
"1343","Panama",2006,27.3280901875941
"1344","Panama",2007,27.6737077573532
"1345","Panama",2008,28.0193253271124
"1346","Panama",2009,28.3649428968715
"1347","Panama",2010,29.116593104051
"1348","Paraguay",1990,16.9866051693837
"1349","Paraguay",1991,18.8622500258816
"1350","Paraguay",1992,20.9803331094072
"1351","Paraguay",1993,20.1891574686065
"1352","Paraguay",1994,20.8526111899689
"1353","Paraguay",1995,21.5160649113313
"1354","Paraguay",1996,22.179518632694
"1355","Paraguay",1997,22.8429723540564
"1356","Paraguay",1998,23.5064260754189
"1357","Paraguay",1999,24.1698797967813
"1358","Paraguay",2000,24.8333335181437
"1359","Paraguay",2001,25.4967872395064
"1360","Paraguay",2002,25.9178027338418
"1361","Peru",1991,15.2418712110907
"1362","Peru",1992,18.1159624350854
"1363","Peru",1993,23.3231544152369
"1364","Peru",1994,18.8808282163725
"1365","Peru",1995,19.2632611070161
"1366","Peru",1996,18.0267596139391
"1367","Peru",1997,20.0281268883032
"1368","Peru",1998,20.4105597789468
"1369","Peru",1999,20.7929926695903
"1370","Peru",2000,19.4792451735339
"1371","Peru",2001,21.5578584508775
"1372","Peru",2002,21.9402913415209
"1373","Peru",2003,22.3227242321645
"1374","Peru",2004,22.7051571228081
"1375","Peru",2005,22.7487353149231
"1376","Peru",2006,23.4700229040952
"1377","Peru",2007,26.5595809883157
"1378","Peru",2008,24.2348886853824
"1379","Peru",2009,23.7485426770489
"1380","Peru",2010,23.8495199459576
"1381","Peru",2011,26.0368670971318
"1382","Peru",2012,25.742697447042
"1383","Philippines",1990,11.4206504084093
"1384","Philippines",1991,11.941392682898
"1385","Philippines",1992,12.2325561785079
"1386","Philippines",1993,14.0279070669045
"1387","Philippines",1994,12.8148831697279
"1388","Philippines",1995,12.204941899213
"1389","Philippines",1996,13.3972101609478
"1390","Philippines",1997,13.6883736565578
"1391","Philippines",1998,14.4391018468424
"1392","Philippines",1999,14.2707006477777
"1393","Philippines",2000,13.5294514953569
"1394","Philippines",2001,14.8530276389977
"1395","Philippines",2002,15.1441911346076
"1396","Philippines",2003,15.3686854551021
"1397","Philippines",2004,15.7265181258275
"1398","Philippines",2005,16.0176816214375
"1399","Philippines",2006,16.3088451170474
"1400","Philippines",2007,16.6000086126575
"1401","Philippines",2008,16.613379229102
"1402","Philippines",2009,17.1823356038774
"1403","Philippines",2010,17.4734990994873
"1404","Philippines",2011,17.7646625950973
"1405","Philippines",2012,18.0558260907072
"1406","Philippines",2013,18.8907957461719
"1407","Poland",2002,39.802696100484
"1408","Poland",2003,41.3895710477354
"1409","Poland",2004,42.9764459949861
"1410","Poland",2005,44.5633209422367
"1411","Poland",2006,46.1501958894878
"1412","Poland",2007,47.7370708367384
"1413","Poland",2008,49.3239457839895
"1414","Poland",2009,50.9108207312402
"1415","Poland",2010,52.4976956784913
"1416","Poland",2011,54.0845706257418
"1417","Portugal",1991,19.9189478513534
"1418","Portugal",1992,19.5851039805098
"1419","Portugal",1993,20.1731509307924
"1420","Portugal",1994,20.7611978810748
"1421","Portugal",1995,21.3492448313573
"1422","Portugal",1996,21.9372917816397
"1423","Portugal",1997,22.5253387319221
"1424","Portugal",1998,23.1133856822048
"1425","Portugal",1999,23.7014326324872
"1426","Portugal",2000,24.2894795827697
"1427","Portugal",2001,23.0337448908005
"1428","Portugal",2002,25.4655734833348
"1429","Portugal",2003,26.0536204336172
"1430","Portugal",2004,26.6416673838996
"1431","Portugal",2005,27.2297143341821
"1432","Portugal",2006,27.8177612844647
"1433","Portugal",2007,28.4058082347472
"1434","Portugal",2008,28.9938551850296
"1435","Portugal",2009,29.581902135312
"1436","Portugal",2010,30.1699490855947
"1437","Portugal",2011,31.6798868570029
"1438","Puerto Rico",1990,36.831391671954
"1439","Puerto Rico",1991,35.4940654301533
"1440","Puerto Rico",1992,36.3500440114508
"1441","Puerto Rico",1993,37.2060225927482
"1442","Puerto Rico",1994,38.0620011740457
"1443","Puerto Rico",1995,38.9179797553434
"1444","Puerto Rico",1996,39.7739583366408
"1445","Puerto Rico",1997,40.6299369179383
"1446","Puerto Rico",1998,41.4859154992357
"1447","Puerto Rico",1999,42.3418940805332
"1448","Puerto Rico",2000,38.5942560402751
"1449","Puerto Rico",2001,44.0538512431283
"1450","Puerto Rico",2002,44.9098298244257
"1451","Puerto Rico",2003,45.7658084057232
"1452","Puerto Rico",2004,46.6217869870209
"1453","Puerto Rico",2005,47.9117795190368
"1454","Puerto Rico",2006,48.3337441496158
"1455","Puerto Rico",2007,49.1897227309132
"1456","Puerto Rico",2008,50.0457013122107
"1457","Puerto Rico",2009,50.9016798935083
"1458","Puerto Rico",2010,53.7339563225447
"1459","Romania",1992,22.0834030782909
"1460","Romania",1993,22.4548034482806
"1461","Romania",1994,22.9529880084971
"1462","Romania",1995,23.4511725687137
"1463","Romania",1996,23.9493571289302
"1464","Romania",1997,24.4475416891466
"1465","Romania",1998,24.9457262493632
"1466","Romania",1999,25.4439108095797
"1467","Romania",2000,25.9420953697963
"1468","Romania",2001,26.4402799300128
"1469","Romania",2002,26.6708089775288
"1470","Romania",2003,27.4366490504459
"1471","Romania",2004,27.9348336106624
"1472","Romania",2005,28.433018170879
"1473","Romania",2006,28.9312027310955
"1474","Romania",2007,29.429387291312
"1475","Romania",2008,29.9275718515286
"1476","Romania",2009,30.4257564117451
"1477","Romania",2010,30.9239409719617
"1478","Romania",2011,31.5629968546521
"1479","Russian Federation",2002,50.0313300497284
"1480","Rwanda",1991,24.7024086610717
"1481","Rwanda",1992,20.7546791288863
"1482","Rwanda",1993,27.1890813979588
"1483","Rwanda",1994,27.5004347933566
"1484","Rwanda",1995,27.8117881887545
"1485","Rwanda",1996,28.1231415841522
"1486","Rwanda",1997,28.43449497955
"1487","Rwanda",1998,28.7458483749479
"1488","Rwanda",1999,29.0572017703456
"1489","Rwanda",2000,36.0948246629128
"1490","Rwanda",2001,29.6799085611412
"1491","Rwanda",2002,35.139408602155
"1492","Rwanda",2003,30.3026153519368
"1493","Rwanda",2004,30.6139687473346
"1494","Rwanda",2005,33.8637748969842
"1495","Rwanda",2006,31.2366755381302
"1496","Rwanda",2007,31.548028933528
"1497","Rwanda",2008,31.41713122839
"1498","Rwanda",2009,32.1707357243237
"1499","Rwanda",2010,33.2703603510901
"1500","Rwanda",2011,32.7934425151192
"1501","Rwanda",2012,28.9432065620317
"1502","Rwanda",2013,33.4161493059148
"1503","Rwanda",2014,33.7275027013126
"1504","Rwanda",2015,31.0285712370909
"1505","Sao Tome and Principe",2001,32.0975956413597
"1506","Sao Tome and Principe",2002,33.207614786033
"1507","Sao Tome and Principe",2003,34.053059521239
"1508","Sao Tome and Principe",2004,34.8985042564448
"1509","Sao Tome and Principe",2005,35.7439489916508
"1510","Sao Tome and Principe",2006,36.5893937268565
"1511","Sao Tome and Principe",2007,37.4348384620625
"1512","Sao Tome and Principe",2008,39.0078628233056
"1513","Sao Tome and Principe",2009,39.1257279324741
"1514","Sao Tome and Principe",2010,39.9711726676801
"1515","Sao Tome and Principe",2011,40.8166174028859
"1516","Sao Tome and Principe",2012,41.1990569215224
"1517","Senegal",1988,14.9481209993805
"1518","Senegal",1989,13.205963436802
"1519","Senegal",1990,13.7696824732357
"1520","Senegal",1991,14.3334015096693
"1521","Senegal",1992,14.897120546103
"1522","Senegal",1993,15.8163265306122
"1523","Senegal",1994,16.0245586189703
"1524","Senegal",1995,16.5882776554038
"1525","Senegal",1996,17.1519966918374
"1526","Senegal",1997,18.1742046988928
"1527","Senegal",1998,18.2794347647048
"1528","Senegal",1999,18.8431538011384
"1529","Senegal",2000,19.4068728375719
"1530","Senegal",2001,19.9705918740055
"1531","Senegal",2002,17.215853273183
"1532","Senegal",2003,21.0980299468729
"1533","Senegal",2004,21.6617489833066
"1534","Senegal",2005,23.0887038441395
"1535","Senegal",2006,21.662301451877
"1536","Senegal",2007,23.3529060926073
"1537","Senegal",2008,20.0540200237836
"1538","Senegal",2009,24.4803441654747
"1539","Senegal",2010,25.0440632019081
"1540","Senegal",2011,24.8134898508224
"1541","Senegal",2012,26.1715012747754
"1542","Senegal",2013,25.0649250467088
"1543","Senegal",2014,29.3650410431383
"1544","Senegal",2015,30.3932774425661
"1545","Senegal",2016,30.6191043232481
"1546","Serbia",2002,27.0012176789532
"1547","Serbia",2003,27.3579439452417
"1548","Serbia",2004,27.71467021153
"1549","Serbia",2005,28.0713964778183
"1550","Serbia",2006,28.4281227441068
"1551","Serbia",2007,28.7848490103951
"1552","Serbia",2008,29.1415752766834
"1553","Serbia",2009,29.4983015429718
"1554","Serbia",2010,29.8550278092602
"1555","Serbia",2011,30.2117540755485
"1556","Seychelles",2002,49.120446025185
"1557","Sierra Leone",2004,25.9036585365854
"1558","Sierra Leone",2005,24.5420206290721
"1559","Sierra Leone",2006,24.8151567417694
"1560","Sierra Leone",2007,25.0882928544669
"1561","Sierra Leone",2008,22.4188357307851
"1562","Sierra Leone",2009,25.6345650798615
"1563","Sierra Leone",2010,25.9077011925589
"1564","Sierra Leone",2011,26.1808373052562
"1565","Sierra Leone",2012,26.4539734179536
"1566","Sierra Leone",2013,28.0349287468191
"1567","Singapore",2000,17.6526898993542
"1568","Singapore",2001,18.0492123084692
"1569","Singapore",2002,18.4457347175844
"1570","Singapore",2003,18.8422571266995
"1571","Singapore",2004,19.2387795358146
"1572","Singapore",2005,19.6353019449298
"1573","Singapore",2006,20.0318243540448
"1574","Singapore",2007,20.42834676316
"1575","Singapore",2008,20.824869172275
"1576","Singapore",2009,21.2213915813902
"1577","Singapore",2010,21.6179139905054
"1578","Sint Maarten (Dutch part)",2011,38.6650070017115
"1579","Slovenia",2002,49.0690578615589
"1580","South Africa",1996,37.8486460756556
"1581","South Africa",1997,40.3168502746458
"1582","South Africa",1998,41.8591102067866
"1583","South Africa",1999,40.4578886100561
"1584","South Africa",2000,40.5284077777613
"1585","South Africa",2001,42.6024694631047
"1586","South Africa",2002,40.6694461131716
"1587","South Africa",2003,40.7399652808768
"1588","South Africa",2004,40.8104844485819
"1589","South Africa",2005,40.8810036162871
"1590","South Africa",2006,40.9515227839923
"1591","South Africa",2007,40.2213470405051
"1592","South Africa",2008,41.0925611194026
"1593","South Africa",2009,41.1630802871077
"1594","South Africa",2010,41.2335994548129
"1595","South Africa",2011,41.0272152829219
"1596","South Sudan",2008,42.5597644199871
"1597","Spain",1991,19.9314720565736
"1598","Spain",1992,21.6794083912027
"1599","Spain",1993,23.4273447258324
"1600","Spain",1994,25.1752810604621
"1601","Spain",1995,26.9232173950913
"1602","Spain",1996,28.671153729721
"1603","Spain",1997,30.4190900643507
"1604","Spain",1998,32.1670263989799
"1605","Spain",1999,33.9149627336096
"1606","Spain",2000,35.6628990682393
"1607","Spain",2001,37.4108354028685
"1608","Sudan",2008,26.8946544277314
"1609","Suriname",2004,30.955022962345
"1610","Switzerland",1990,27.5125452047882
"1611","Switzerland",1991,28.3915586336586
"1612","Switzerland",1992,29.2705720625288
"1613","Switzerland",1993,30.1495854913987
"1614","Switzerland",1994,31.0285989202689
"1615","Switzerland",1995,31.9076123491391
"1616","Switzerland",1996,32.7866257780092
"1617","Switzerland",1997,33.6656392068794
"1618","Switzerland",1998,34.5446526357496
"1619","Switzerland",1999,35.4236660646197
"1620","Switzerland",2000,36.3026794934897
"1621","Tajikistan",2012,21.3166187638692
"1622","Tanzania",1988,31.369917405104
"1623","Tanzania",1989,25.0438464183485
"1624","Tanzania",1990,25.0611390134504
"1625","Tanzania",1991,25.0784316085524
"1626","Tanzania",1992,18.5665064599323
"1627","Tanzania",1993,25.1130167987563
"1628","Tanzania",1994,25.1303093938582
"1629","Tanzania",1995,25.1476019889602
"1630","Tanzania",1996,21.7696951470441
"1631","Tanzania",1997,25.1821871791641
"1632","Tanzania",1998,25.199479774266
"1633","Tanzania",1999,23.1084391852519
"1634","Tanzania",2000,25.2340649644699
"1635","Tanzania",2001,25.2513575595719
"1636","Tanzania",2002,32.8084658831967
"1637","Tanzania",2003,25.2859427497758
"1638","Tanzania",2004,23.8367120383763
"1639","Tanzania",2005,25.3205279399797
"1640","Tanzania",2006,25.3378205350816
"1641","Tanzania",2007,24.4318416765363
"1642","Tanzania",2008,25.3724057252855
"1643","Tanzania",2009,25.3896983203875
"1644","Tanzania",2010,24.4029057370916
"1645","Tanzania",2011,25.4242835105914
"1646","Tanzania",2012,27.9962631278746
"1647","Tanzania",2013,25.4588687007953
"1648","Tanzania",2014,25.4761612958972
"1649","Tanzania",2015,24.4822178618403
"1650","Thailand",1990,19.3773727490301
"1651","Thailand",1991,19.6567874482298
"1652","Thailand",1992,20.4230444807674
"1653","Thailand",1993,21.1893015133048
"1654","Thailand",1994,21.9555585458422
"1655","Thailand",1995,22.7218155783798
"1656","Thailand",1996,23.4880726109172
"1657","Thailand",1997,24.2543296434546
"1658","Thailand",1998,25.0205866759923
"1659","Thailand",1999,25.7868437085297
"1660","Thailand",2000,25.5794160743946
"1661","Thailand",2001,27.3193577736047
"1662","Thailand",2002,28.0856148061421
"1663","Thailand",2003,28.8518718386795
"1664","Thailand",2004,29.6181288712171
"1665","Thailand",2005,30.3843859037545
"1666","Thailand",2006,31.1506429362919
"1667","Thailand",2007,31.9168999688295
"1668","Thailand",2008,32.6831570013669
"1669","Thailand",2009,33.4494140339043
"1670","Thailand",2010,34.7025133997786
"1671","Timor-Leste",2004,18.9262522953191
"1672","Timor-Leste",2005,17.6015449529177
"1673","Timor-Leste",2006,16.2768376105164
"1674","Timor-Leste",2007,14.9521302681155
"1675","Timor-Leste",2008,13.6274229257142
"1676","Timor-Leste",2009,12.3027155833131
"1677","Togo",1998,24.2621134908243
"1678","Togo",1999,24.4630063609172
"1679","Togo",2000,24.66389923101
"1680","Togo",2001,24.8647921011029
"1681","Togo",2002,25.0656849711957
"1682","Togo",2003,25.2665778412885
"1683","Togo",2004,25.4674707113813
"1684","Togo",2005,25.6683635814741
"1685","Togo",2006,25.8692564515669
"1686","Togo",2007,26.0701493216598
"1687","Togo",2008,26.2710421917525
"1688","Togo",2009,26.4719350618454
"1689","Togo",2010,26.6728279319382
"1690","Togo",2011,26.873720802031
"1691","Togo",2012,27.0746136721238
"1692","Togo",2013,27.2755065422166
"1693","Togo",2014,27.4763994123094
"1694","Trinidad and Tobago",1990,28.2373116357135
"1695","Trinidad and Tobago",1991,28.3145992586541
"1696","Trinidad and Tobago",1992,28.5325139053505
"1697","Trinidad and Tobago",1993,28.750428552047
"1698","Trinidad and Tobago",1994,28.9683431987434
"1699","Trinidad and Tobago",1995,29.1862578454398
"1700","Trinidad and Tobago",1996,29.4041724921362
"1701","Trinidad and Tobago",1997,29.6220871388326
"1702","Trinidad and Tobago",1998,29.840001785529
"1703","Trinidad and Tobago",1999,30.0579164322254
"1704","Trinidad and Tobago",2000,30.0073613062973
"1705","Trinidad and Tobago",2001,30.4937457256182
"1706","Trinidad and Tobago",2002,30.7116603723146
"1707","Trinidad and Tobago",2003,30.9295750190111
"1708","Trinidad and Tobago",2004,31.1474896657074
"1709","Trinidad and Tobago",2005,31.3654043124039
"1710","Trinidad and Tobago",2006,31.5833189591003
"1711","Trinidad and Tobago",2007,31.8012336057967
"1712","Trinidad and Tobago",2008,32.0191482524931
"1713","Trinidad and Tobago",2009,32.2370628991895
"1714","Trinidad and Tobago",2010,32.4549775458859
"1715","Trinidad and Tobago",2011,32.8007349414511
