"","Country","Year","%20-Head","%20-64Head"
"979","Lithuania",2009,1.35478864256072,71.5141385758573
"980","Lithuania",2010,1.34514411691144,71.140983007948
"981","Lithuania",2011,1.33549959126216,70.7678274400386
"982","Luxembourg",2001,0.17039539874268,77.7817194233308
"983","Luxembourg",2002,0.168602904154053,77.8725571422545
"984","Luxembourg",2003,0.166810409565428,77.963394861178
"985","Luxembourg",2004,0.165017914976802,78.0542325801016
"986","Luxembourg",2005,0.163225420388176,78.1450702990252
"987","Luxembourg",2006,0.161432925799551,78.2359080179488
"988","Luxembourg",2007,0.159640431210926,78.3267457368724
"989","Luxembourg",2008,0.1578479366223,78.417583455796
"990","Luxembourg",2009,0.156055442033674,78.5084211747196
"991","Luxembourg",2010,0.154262947445049,78.5992588936432
"992","Luxembourg",2011,0.152470452856424,78.6900966125668
"993","Madagascar",1992,0.993792180898427,86.4934829224433
"994","Madagascar",1993,1.25598968193151,86.7037874602552
"995","Madagascar",1994,1.30697187729139,86.808431578118
"996","Madagascar",1995,1.35795407265127,86.9130756959809
"997","Madagascar",1996,1.40893626801116,87.0177198138437
"998","Madagascar",1997,1.7979188421832,87.1152258252265
"999","Madagascar",1998,1.51090065873093,87.2270080495694
"1000","Madagascar",1999,1.56188285409081,87.3316521674322
"1001","Madagascar",2000,1.61286504945069,87.4362962852951
"1002","Madagascar",2001,1.66384724481058,87.5409404031579
"1003","Madagascar",2002,1.71482944017046,87.6455845210208
"1004","Madagascar",2003,1.76581163553035,87.7502286388836
"1005","Madagascar",2004,1.65928769647464,88.1989592323588
"1006","Madagascar",2005,1.86777602625013,87.9595168746093
"1007","Madagascar",2006,1.91875822161001,88.0641609924721
"1008","Madagascar",2007,1.96974041696988,88.168805110335
"1009","Madagascar",2008,2.02072261232978,88.2734492281978
"1010","Madagascar",2009,2.26351903035479,88.2275314162951
"1011","Madagascar",2010,2.12268700304955,88.4827374639235
"1012","Madagascar",2011,2.01257603702099,88.5066555623689
"1013","Malawi",1987,3.11316898984684,84.509443297195
"1014","Malawi",1988,2.36066043033802,85.9117556141225
"1015","Malawi",1989,2.31800676435122,85.8917786439439
"1016","Malawi",1990,2.27535309836443,85.8718016737653
"1017","Malawi",1991,2.23269943237763,85.8518247035867
"1018","Malawi",1992,1.00516655221565,85.9307266326573
