"","Country","Year","AVGHouseSize"
"699","Guatemala",2009,4.96700849820417
"700","Guatemala",2010,4.94241103046075
"701","Guatemala",2011,4.91781356271734
"702","Guatemala",2012,4.89321609497393
"703","Guatemala",2013,4.86861862723051
"704","Guatemala",2014,4.8440211594871
"705","Guatemala",2015,4.80571376455854
"706","Guinea",1996,6.78121252498334
"707","Guinea",1997,6.6557266455369
"708","Guinea",1998,6.61901304640512
"709","Guinea",1999,6.61923680410232
"710","Guinea",2000,6.54558584814154
"711","Guinea",2001,6.50887224900976
"712","Guinea",2002,6.47215864987797
"713","Guinea",2003,6.4354450507462
"714","Guinea",2004,6.39873145161441
"715","Guinea",2005,6.09051183479527
"716","Guinea",2006,6.32530425335084
"717","Guinea",2007,6.28859065421905
"718","Guinea",2008,6.25187705508728
"719","Guinea",2009,6.21516345595549
"720","Guinea",2010,6.1784498568237
"721","Guinea",2011,6.14173625769192
"722","Guinea",2012,6.25081903910384
"723","Guyana",2005,4.15973028291923
"724","Guyana",2006,4.06859838289267
"725","Guyana",2007,3.97746648286625
"726","Guyana",2008,3.88633458283982
"727","Guyana",2009,3.79520268281347
"728","Haiti",1994,5.02041897266271
"729","Haiti",1995,4.93427819618426
"730","Haiti",1996,4.90327832711581
"731","Haiti",1997,4.87227845804737
"732","Haiti",1998,4.84127858897892
"733","Haiti",1999,4.81027871991048
"734","Haiti",2000,4.69491076933298
"735","Haiti",2001,4.74827898177359
"736","Haiti",2002,4.71727911270514
"737","Haiti",2003,4.67688461602993
"738","Haiti",2004,4.65527937456826
"739","Haiti",2005,4.62427950549981
"740","Haiti",2006,4.61068501862971
"741","Haiti",2007,4.56227976736292
"742","Haiti",2008,4.53127989829448
"743","Haiti",2009,4.50028002922603
"744","Haiti",2010,4.46928016015759
"745","Haiti",2011,4.43828029108914
"746","Haiti",2012,4.42849684152823
"747","Honduras",2006,4.80443464976782
"748","Honduras",2007,4.74827746387626
"749","Honduras",2008,4.69212027798474
"750","Honduras",2009,4.63596309209323
"751","Honduras",2010,4.57980590620171
"752","Honduras",2011,4.52364872031021
"753","Honduras",2012,4.46749153441871
"754","Hong Kong SAR, China",2006,2.98080928936568
"755","Hong Kong SAR, China",2007,2.96651763053035
"756","Hong Kong SAR, China",2008,2.95222597169504
"757","Hong Kong SAR, China",2009,2.93793431285973
"758","Hong Kong SAR, China",2010,2.92364265402442
"759","Hong Kong SAR, China",2011,2.90935099518912
"760","Hungary",1990,2.59938476100331
"761","Hungary",1991,2.61486126559117
"762","Hungary",1992,2.60746143206728
"763","Hungary",1993,2.60006159854339
"764","Hungary",1994,2.5926617650195
"765","Hungary",1995,2.58526193149561
"766","Hungary",1996,2.57786209797172
"767","Hungary",1997,2.57046226444784
"768","Hungary",1998,2.56306243092395
"769","Hungary",1999,2.55566259740006
"770","Hungary",2000,2.54826276387617
"771","Hungary",2001,2.58890324038694
"772","Hungary",2002,2.53346309682839
"773","Hungary",2003,2.5260632633045
"774","Hungary",2004,2.51866342978061
"775","Hungary",2005,2.51126359625672
"776","Hungary",2006,2.50386376273283
"777","Hungary",2007,2.49646392920894
"778","Hungary",2008,2.48906409568506
"779","Hungary",2009,2.48166426216117
"780","Hungary",2010,2.47426442863728
"781","Hungary",2011,2.44170062319047
"782","India",1987,4.99625863580743
"783","India",1988,5.28042879193711
"784","India",1989,5.25330610513871
"785","India",1990,5.22618341834032
"786","India",1991,5.19906073154193
"787","India",1992,5.69994707216154
"788","India",1993,4.77532369850336
"789","India",1994,5.11769267114674
"790","India",1995,5.09056998434834
"791","India",1996,5.06344729754995
"792","India",1997,5.03632461075156
"793","India",1998,5.00920192395316
"794","India",1999,5.14852954482947
"795","India",2000,4.95495655035637
"796","India",2001,5.2880900354659
"797","India",2002,4.90071117675958
"798","India",2003,4.87358848996119
"799","India",2004,4.69176428603443
"800","India",2005,4.81934311636439
"801","India",2006,4.84406950480415
"802","India",2007,4.7650977427676
"803","India",2008,4.73797505596921
"804","India",2009,4.41570106264632
"805","India",2010,4.68372968237242
"806","India",2011,4.65660699557402
"807","India",2012,4.62948430877563
"808","India",2013,4.60236162197723
"809","India",2014,4.57523893517884
"810","India",2015,4.57218899216434
"811","Indonesia",1985,4.67959568910172
"812","Indonesia",1986,4.62767792240815
"813","Indonesia",1987,4.59850355376743
"814","Indonesia",1988,4.56932918512671
"815","Indonesia",1989,4.54015481648599
"816","Indonesia",1990,4.48221675221168
"817","Indonesia",1991,4.63497878463531
"818","Indonesia",1992,4.45263171056384
"819","Indonesia",1993,4.42345734192312
"820","Indonesia",1994,4.47121575876341
"821","Indonesia",1995,4.22561608500523
"822","Indonesia",1996,4.33593423600097
"823","Indonesia",1997,4.31097797711746
"824","Indonesia",1998,4.27758549871953
"825","Indonesia",1999,4.24841113007881
"826","Indonesia",2000,3.94079642442519
"827","Indonesia",2001,4.19006239279738
"828","Indonesia",2002,4.16088802415666
"829","Indonesia",2003,4.31799649080455
"830","Indonesia",2004,4.10253928687523
"831","Indonesia",2005,3.94580314678557
"832","Indonesia",2006,4.04419054959379
"833","Indonesia",2007,4.10419690004023
"834","Indonesia",2008,3.98584181231236
"835","Indonesia",2009,3.95666744367164
"836","Indonesia",2010,3.8460836362984
"837","Indonesia",2011,3.89831870639021
"838","Indonesia",2012,3.99228154711642
"839","Iran, Islamic Rep.",1996,4.75511027133399
"840","Iran, Islamic Rep.",1997,4.7018017862714
"841","Iran, Islamic Rep.",1998,4.61999798100308
"842","Iran, Islamic Rep.",1999,4.53819417573479
"843","Iran, Islamic Rep.",2000,4.45639037046647
"844","Iran, Islamic Rep.",2001,4.37458656519814
"845","Iran, Islamic Rep.",2002,4.29278275992985
"846","Iran, Islamic Rep.",2003,4.21097895466153
"847","Iran, Islamic Rep.",2004,4.12917514939321
"848","Iran, Islamic Rep.",2005,4.04737134412491
"849","Iran, Islamic Rep.",2006,4.05105349947374
"850","Iran, Islamic Rep.",2007,3.88376373358827
"851","Iran, Islamic Rep.",2008,3.80195992831997
"852","Iran, Islamic Rep.",2009,3.72015612305165
"853","Iran, Islamic Rep.",2010,3.63835231778333
"854","Iran, Islamic Rep.",2011,3.49955787210361
"855","Iraq",1997,7.70302801425421
"856","Ireland",1986,3.54556476886245
"857","Ireland",1987,3.47601999607375
"858","Ireland",1988,3.44488598179477
"859","Ireland",1989,3.41375196751579
"860","Ireland",1990,3.3826179532368
"861","Ireland",1991,3.34621001187718
"862","Ireland",1992,3.32034992467884
"863","Ireland",1993,3.28921591039985
"864","Ireland",1994,3.25808189612087
"865","Ireland",1995,3.22694788184189
"866","Ireland",1996,3.14338160047206
"867","Ireland",1997,3.16467985328392
"868","Ireland",1998,3.13354583900494
"869","Ireland",1999,3.10241182472596
"870","Ireland",2000,3.07127781044698
"871","Ireland",2001,3.040143796168
"872","Ireland",2002,3.01775852851424
"873","Ireland",2003,2.97787576761003
"874","Ireland",2004,2.94674175333105
"875","Ireland",2005,2.91560773905206
"876","Ireland",2006,2.85506469789394
"877","Ireland",2007,2.8533397104941
"878","Ireland",2008,2.82220569621511
"879","Ireland",2009,2.79107168193613
"880","Ireland",2010,2.75993766765715
"881","Ireland",2011,2.76875936929378
"882","Israel",1995,3.32453014026636
"883","Israel",1996,3.31048515966035
"884","Israel",1997,3.29644017905434
"885","Israel",1998,3.28239519844832
"886","Israel",1999,3.26835021784231
"887","Israel",2000,3.25430523723631
"888","Israel",2001,3.2402602566303
"889","Israel",2002,3.22621527602429
"890","Israel",2003,3.21217029541828
"891","Israel",2004,3.19812531481227
"892","Israel",2005,3.18408033420626
"893","Israel",2006,3.17003535360025
"894","Israel",2007,3.15599037299424
"895","Israel",2008,3.14194539238823
"896","Italy",2001,2.5960024412587
"897","Italy",2002,2.57648837442932
"898","Italy",2003,2.55697430759994
"899","Italy",2004,2.53746024077058
"900","Italy",2005,2.5179461739412
"901","Italy",2006,2.49843210711184
"902","Italy",2007,2.47891804028247
"903","Italy",2008,2.4594039734531
"904","Italy",2009,2.43988990662373
"905","Italy",2010,2.42037583979436
"906","Italy",2011,2.400861772965
"907","Jamaica",1991,3.87460926882305
"908","Jamaica",1992,3.82666515537532
"909","Jamaica",1993,3.78598083451824
"910","Jamaica",1994,3.74529651366117
"911","Jamaica",1995,3.70461219280409
"912","Jamaica",1996,3.66392787194701
"913","Jamaica",1997,3.62324355108993
"914","Jamaica",1998,3.58255923023286
"915","Jamaica",1999,3.54187490937578
"916","Jamaica",2000,3.5011905885187
"917","Jamaica",2001,3.44598668248031
"918","Jamaica",2002,3.41982194680453
"919","Jamaica",2003,3.37913762594746
"920","Jamaica",2004,3.33845330509038
"921","Jamaica",2005,3.2977689842333
"922","Jamaica",2006,3.25708466337622
"923","Jamaica",2007,3.21640034251915
"924","Jamaica",2008,3.17571602166207
"925","Jamaica",2009,3.13503170080499
"926","Jamaica",2010,3.09434737994791
"927","Jamaica",2011,3.06092285168149
"928","Japan",2000,2.6660604270629
"929","Japan",2001,2.64273983370128
"930","Japan",2002,2.6183020320804
"931","Japan",2003,2.59386423045952
"932","Japan",2004,2.56942642883864
"933","Japan",2005,2.54722304373623
"934","Japan",2006,2.52055082559688
"935","Japan",2007,2.496113023976
"936","Japan",2008,2.47167522235512
"937","Japan",2009,2.44723742073424
"938","Japan",2010,2.42168241085413
"939","Jordan",1997,5.99426714081646
"940","Jordan",1998,5.88141522519064
"941","Jordan",1999,5.81582790336253
"942","Jordan",2000,5.7502405815344
"943","Jordan",2001,5.68465325970629
"944","Jordan",2002,5.67626837702679
"945","Jordan",2003,5.55347861605006
"946","Jordan",2004,5.36575152227326
"947","Jordan",2005,5.42230397239382
"948","Jordan",2006,5.35671665056569
"949","Jordan",2007,5.27129534729224
"950","Jordan",2008,5.22554200690945
"951","Jordan",2009,5.09171961320212
"952","Jordan",2010,5.09436736325321
"953","Jordan",2011,5.02878004142511
"954","Jordan",2012,5.06893451192366
"955","Kazakhstan",1995,3.81332794749948
"956","Kazakhstan",1996,3.74203343376258
"957","Kazakhstan",1997,3.72159139267877
"958","Kazakhstan",1998,3.70114935159496
"959","Kazakhstan",1999,3.60951384879678
"960","Kazakhstan",2000,3.66026526942735
"961","Kazakhstan",2001,3.63982322834354
"962","Kazakhstan",2002,3.61938118725974
"963","Kazakhstan",2003,3.59893914617593
"964","Kazakhstan",2004,3.57849710509213
"965","Kazakhstan",2005,3.55805506400831
"966","Kazakhstan",2006,3.53761302292451
"967","Kazakhstan",2007,3.51717098184071
"968","Kazakhstan",2008,3.4967289407569
"969","Kazakhstan",2009,3.49662788873433
"970","Kenya",1989,4.90216971768858
"971","Kenya",1990,4.83909445133816
"972","Kenya",1991,4.79784267789964
"973","Kenya",1992,4.75659090446113
"974","Kenya",1993,4.79983603684237
"975","Kenya",1994,4.67408735758411
"976","Kenya",1995,4.6328355841456
"977","Kenya",1996,4.59158381070709
"978","Kenya",1997,4.55033203726857
"979","Kenya",1998,4.2915238402105
"980","Kenya",1999,4.42796832098021
"981","Kenya",2000,4.42657671695305
"982","Kenya",2001,4.38532494351453
"983","Kenya",2002,4.34407317007603
"984","Kenya",2003,4.35955892327784
"985","Kenya",2004,4.26156962319901
"986","Kenya",2005,4.22031784976049
"987","Kenya",2006,4.17906607632199
"988","Kenya",2007,4.13781430288347
"989","Kenya",2008,4.09656252944497
"990","Kenya",2009,4.24844953043445
"991","Kenya",2010,4.01405898256795
"992","Kenya",2011,3.97280720912943
"993","Kenya",2012,3.93155543569092
"994","Kenya",2013,3.89030366225241
"995","Kenya",2014,3.91924809093355
"996","Kenya",2015,3.63882380648678
"997","Latvia",2000,2.66008260592291
"998","Latvia",2001,2.43798209919028
"999","Latvia",2002,2.54174529456809
"1000","Latvia",2003,2.53349284234543
"1001","Latvia",2004,2.52524039012278
"1002","Latvia",2005,2.51698793790012
"1003","Latvia",2006,2.50873548567746
"1004","Latvia",2007,2.50048303345481
"1005","Latvia",2008,2.49223058123215
"1006","Latvia",2009,2.48397812900949
"1007","Latvia",2010,2.47572567678684
"1008","Latvia",2011,2.47765646525512
"1009","Lesotho",2004,3.89731908129676
"1010","Lesotho",2005,4.07241032696706
"1011","Lesotho",2006,4.41048272727058
"1012","Lesotho",2007,3.91172354734033
"1013","Lesotho",2008,3.83138015752695
"1014","Lesotho",2009,3.59244077449403
"1015","Lesotho",2010,3.67069337790019
"1016","Lesotho",2011,3.59034998808681
"1017","Lesotho",2012,3.51000659827343
"1018","Lesotho",2013,3.42966320846006
"1019","Lesotho",2014,3.34493465723311
"1020","Liberia",2007,5.03646996181694
"1021","Liberia",2008,5.11335500999314
"1022","Liberia",2009,5.57630722004779
"1023","Liberia",2010,5.00950620568389
"1024","Liberia",2011,4.50494068770177
"1025","Liberia",2012,4.88023290036159
"1026","Liberia",2013,4.94573145418242
"1027","Liechtenstein",2010,2.32024833473453
"1028","Lithuania",2001,2.5498147883369
"1029","Lithuania",2002,2.93558723200934
"1030","Lithuania",2003,2.67507645390151
"1031","Lithuania",2004,2.63742195916618
"1032","Lithuania",2005,2.59976746443083
"1033","Lithuania",2006,2.56211296969549
"1034","Lithuania",2007,2.52445847496014
"1035","Lithuania",2008,2.48680398022481
"1036","Lithuania",2009,2.44914948548947
"1037","Lithuania",2010,2.41149499075412
"1038","Lithuania",2011,2.35155486768152
"1039","Luxembourg",2001,2.51743574326945
"1040","Luxembourg",2002,2.50697371691581
"1041","Luxembourg",2003,2.49651169056218
"1042","Luxembourg",2004,2.48604966420854
"1043","Luxembourg",2005,2.47558763785491
"1044","Luxembourg",2006,2.46512561150127
"1045","Luxembourg",2007,2.45466358514764
"1046","Luxembourg",2008,2.444201558794
"1047","Luxembourg",2009,2.43373953244037
"1048","Luxembourg",2010,2.42327750608673
"1049","Luxembourg",2011,2.4128154797331
"1050","Macao SAR, China",2011,3.07926497197969
"1051","Madagascar",1992,5.1834752989877
"1052","Madagascar",1993,5.03980829957076
"1053","Madagascar",1994,5.02381423894664
"1054","Madagascar",1995,5.00782017832252
"1055","Madagascar",1996,4.9918261176984
"1056","Madagascar",1997,4.91228277214266
"1057","Madagascar",1998,4.95983799645016
"1058","Madagascar",1999,4.94384393582604
"1059","Madagascar",2000,4.92784987520192
"1060","Madagascar",2001,4.91185581457781
"1061","Madagascar",2002,4.89586175395368
"1062","Madagascar",2003,4.87986769332957
"1063","Madagascar",2004,4.66124324380286
"1064","Madagascar",2005,4.84787957208133
"1065","Madagascar",2006,4.8318855114572
"1066","Madagascar",2007,4.81589145083309
"1067","Madagascar",2008,4.79989739020896
"1068","Madagascar",2009,4.72506176673346
"1069","Madagascar",2010,4.76790926896072
"1070","Madagascar",2011,4.94926350622938
"1071","Malawi",1987,4.26309477714679
"1072","Malawi",1988,4.36203736677895
"1073","Malawi",1989,4.36493536880087
"1074","Malawi",1990,4.36783337082279
"1075","Malawi",1991,4.37073137284471
"1076","Malawi",1992,4.47121399733981
"1077","Malawi",1993,4.37652737688854
"1078","Malawi",1994,4.37942537891046
"1079","Malawi",1995,4.38232338093238
"1080","Malawi",1996,4.3852213829543
"1081","Malawi",1997,4.38811938497621
"1082","Malawi",1998,4.34307602997572
"1083","Malawi",1999,4.39391538902005
"1084","Malawi",2000,4.39845367995123
"1085","Malawi",2001,4.39971139306388
"1086","Malawi",2002,4.4026093950858
"1087","Malawi",2003,4.40550739710772
"1088","Malawi",2004,4.38732630780791
"1089","Malawi",2005,4.41130340115155
"1090","Malawi",2006,4.41420140317347
"1091","Malawi",2007,4.41709940519539
"1092","Malawi",2008,4.52229034568289
"1093","Malawi",2009,4.42289540923923
"1094","Malawi",2010,4.63982035872967
"1095","Malawi",2011,4.42869141328306
"1096","Malawi",2012,4.43158941530498
"1097","Malawi",2013,4.4344874173269
"1098","Malawi",2014,4.11827098923175
"1099","Malawi",2015,4.50891809012562
"1100","Malaysia",1991,4.78897319599282
"1101","Malaysia",1992,4.7641949645232
"1102","Malaysia",1993,4.73941673305359
"1103","Malaysia",1994,4.71463850158398
"1104","Malaysia",1995,4.68986027011437
"1105","Malaysia",1996,4.66508203864476
"1106","Malaysia",1997,4.64030380717515
"1107","Malaysia",1998,4.61552557570554
"1108","Malaysia",1999,4.59074734423594
"1109","Malaysia",2000,4.56596911276633
"1110","Maldives",2009,6.36487106607663
"1111","Maldives",2010,6.15884064241334
"1112","Maldives",2011,5.95281021875007
"1113","Maldives",2012,5.74677979508681
"1114","Maldives",2013,5.54074937142349
"1115","Maldives",2014,5.33471894776027
"1116","Mali",1987,5.65096752792009
"1117","Mali",1988,5.63429014960482
"1118","Mali",1989,5.64193788649452
"1119","Mali",1990,5.64958562338423
"1120","Mali",1991,5.65723336027393
"1121","Mali",1992,5.66488109716363
"1122","Mali",1993,5.67252883405334
"1123","Mali",1994,5.68017657094304
"1124","Mali",1995,5.68782430783275
"1125","Mali",1996,5.5956756749951
"1126","Mali",1997,5.70311978161215
"1127","Mali",1998,6.05503276864103
"1128","Mali",1999,5.71841525539156
"1129","Mali",2000,5.72606299228126
"1130","Mali",2001,5.33179412680319
"1131","Mali",2002,5.74135846606067
"1132","Mali",2003,5.74900620295037
"1133","Mali",2004,5.75665393984008
"1134","Mali",2005,5.76430167672978
"1135","Mali",2006,5.68624549423907
"1136","Mali",2007,5.77959715050919
"1137","Mali",2008,5.78724488739889
"1138","Mali",2009,6.16296151625285
"1139","Mali",2010,5.8025403611783
"1140","Mali",2011,5.810188098068
"1141","Mali",2012,5.66859346912484
"1142","Malta",1995,3.11901673097364
"1143","Malta",1996,3.08642350736248
"1144","Malta",1997,3.06372579615952
"1145","Malta",1998,3.04102808495657
"1146","Malta",1999,3.01833037375363
"1147","Malta",2000,2.99563266255068
"1148","Malta",2001,2.97293495134772
"1149","Malta",2002,2.95023724014478
"1150","Malta",2003,2.92753952894183
"1151","Malta",2004,2.90484181773888
"1152","Malta",2005,2.85575607344734
"1153","Malta",2006,2.85944639533298
"1154","Malta",2007,2.83674868413003
"1155","Malta",2008,2.81405097292708
"1156","Malta",2009,2.79135326172413
"1157","Malta",2010,2.76865555052118
"1158","Malta",2011,2.76245035999862
"1159","Mauritius",2011,3.47529761733847
"1160","Mexico",1990,4.9252808988764
"1161","Mexico",1991,4.78969722837785
"1162","Mexico",1992,4.74390620139319
"1163","Mexico",1993,4.69811517440851
"1164","Mexico",1994,4.65232414742384
"1165","Mexico",1995,4.56557106926788
"1166","Mexico",1996,4.56074209345451
"1167","Mexico",1997,4.51495106646985
"1168","Mexico",1998,4.46916003948517
"1169","Mexico",1999,4.4233690125005
"1170","Mexico",2000,4.28416697028842
"1171","Mexico",2001,4.33178695853117
"1172","Mexico",2002,4.28599593154651
"1173","Mexico",2003,4.24020490456184
"1174","Mexico",2004,4.19441387757716
"1175","Mexico",2005,4.1486228505925
"1176","Mexico",2006,4.10283182360783
"1177","Mexico",2007,4.05704079662316
"1178","Mexico",2008,4.0112497696385
"1179","Mexico",2009,3.96545874265382
"1180","Mexico",2010,3.91478574846755
"1181","Mexico",2011,3.87387668868449
"1182","Mexico",2012,3.82808566169982
"1183","Mexico",2013,3.78229463471516
"1184","Mexico",2014,3.73650360773048
"1185","Mexico",2015,3.74017497083236
"1186","Mongolia",1989,4.45815864603345
"1187","Mongolia",1990,4.44572924379318
"1188","Mongolia",1991,4.43329984155291
"1189","Mongolia",1992,4.42087043931265
"1190","Mongolia",1993,4.40844103707238
"1191","Mongolia",1994,4.39601163483212
"1192","Mongolia",1995,4.38358223259185
"1193","Mongolia",1996,4.37115283035159
"1194","Mongolia",1997,4.35872342811132
"1195","Mongolia",1998,4.34629402587106
"1196","Mongolia",1999,4.33386462363079
"1197","Mongolia",2000,4.32143522139053
"1198","Montenegro",2011,3.21401150633056
"1199","Morocco",1992,6.02373706634206
"1200","Morocco",1993,5.93030297549222
"1201","Morocco",1994,5.82676746981984
"1202","Morocco",1995,5.8087503546431
"1203","Morocco",1996,5.74797404421852
"1204","Morocco",1997,5.68719773379397
"1205","Morocco",1998,5.62642142336939
"1206","Morocco",1999,5.56564511294484
"1207","Morocco",2000,5.50486880252028
"1208","Morocco",2001,5.44409249209571
"1209","Morocco",2002,5.38331618167115
"1210","Morocco",2003,5.35823845862121
"1211","Morocco",2004,5.2361663882699
"1212","Mozambique",1997,4.40474432472219
"1213","Mozambique",1998,4.56342152086868
"1214","Mozambique",1999,4.54845308104936
"1215","Mozambique",2000,4.53348464123005
"1216","Mozambique",2001,4.51851620141074
"1217","Mozambique",2002,4.50354776159142
"1218","Mozambique",2003,4.8581446546659
"1219","Mozambique",2004,4.47361088195279
"1220","Mozambique",2005,4.45864244213348
"1221","Mozambique",2006,4.44367400231417
"1222","Mozambique",2007,4.35941442183477
"1223","Mozambique",2008,4.41373712267554
"1224","Mozambique",2009,4.27460908436188
"1225","Mozambique",2010,4.38380024303691
"1226","Mozambique",2011,4.36636284544404
"1227","Myanmar",2016,4.22379426809677
"1228","Namibia",1992,6.00238255441171
"1229","Namibia",1993,5.79698428896336
"1230","Namibia",1994,5.71233405906744
"1231","Namibia",1995,5.62768382917153
"1232","Namibia",1996,5.54303359927562
"1233","Namibia",1997,5.4583833693797
"1234","Namibia",1998,5.37373313948376
"1235","Namibia",1999,5.28908290958785
"1236","Namibia",2000,5.06075341251935
"1237","Namibia",2001,5.11978244979602
"1238","Namibia",2002,5.03513221990011
"1239","Namibia",2003,4.95048199000419
"1240","Namibia",2004,4.86583176010828
"1241","Namibia",2005,4.78118153021236
"1242","Namibia",2006,4.69653130031645
"1243","Namibia",2007,4.50056802486087
"1244","Namibia",2008,4.52723084052462
"1245","Namibia",2009,4.44258061062871
"1246","Namibia",2010,4.3579303807328
"1247","Namibia",2011,4.27328015083688
"1248","Namibia",2012,4.18862992094094
"1249","Namibia",2013,4.2382239682248
"1250","Nepal",1996,5.51465139651808
"1251","Nepal",1997,5.48134610824712
"1252","Nepal",1998,5.4134111748312
"1253","Nepal",1999,5.34547624141527
"1254","Nepal",2000,5.27754130799934
"1255","Nepal",2001,5.29350218871393
"1256","Nepal",2002,5.14167144116746
"1257","Nepal",2003,5.07373650775153
"1258","Nepal",2004,5.00580157433561
"1259","Nepal",2005,4.93786664091965
"1260","Nepal",2006,4.85481108390488
"1261","Nepal",2007,4.8019967740878
"1262","Nepal",2008,4.73406184067184
"1263","Nepal",2009,4.66612690725592
"1264","Nepal",2010,4.59819197383999
"1265","Nepal",2011,4.44732942581049
"1266","Nepal",2012,4.46232210700811
"1267","Nepal",2013,4.39438717359218
"1268","Nepal",2014,4.32645224017625
"1269","Nepal",2015,4.2585173067603
"1270","Nepal",2016,4.23936444257142
"1271","Netherlands",2001,2.30948579863703
"1272","Netherlands",2002,2.30117637499768
"1273","Netherlands",2003,2.29286695135834
"1274","Netherlands",2004,2.284557527719
"1275","Netherlands",2005,2.27624810407966
"1276","Netherlands",2006,2.26793868044032
"1277","Netherlands",2007,2.25962925680098
"1278","Netherlands",2008,2.25131983316163
"1279","Netherlands",2009,2.24301040952229
"1280","Netherlands",2010,2.23470098588295
"1281","Netherlands",2011,2.22639156224361
"1282","New Zealand",2001,2.69928855286516
"1283","New Zealand",2002,2.69902544924291
"1284","New Zealand",2003,2.69876234562066
"1285","New Zealand",2004,2.69849924199841
"1286","New Zealand",2005,2.69823613837616
"1287","New Zealand",2006,2.69797303475391
"1288","Nicaragua",1995,5.77945450182633
"1289","Nicaragua",1996,5.70060572851196
"1290","Nicaragua",1997,5.6149964398808
"1291","Nicaragua",1998,5.52924753396715
"1292","Nicaragua",1999,5.44377786261845
"1293","Nicaragua",2000,5.35816857398729
"1294","Nicaragua",2001,5.28970490389252
"1295","Nicaragua",2002,5.18694999672493
"1296","Nicaragua",2003,5.10134070809377
"1297","Nicaragua",2004,5.01573141946261
"1298","Nicaragua",2005,4.91987664489436
"1299","Niger",1992,6.26994360398916
"1300","Niger",1993,6.1668323826099
"1301","Niger",1994,6.15429529166089
"1302","Niger",1995,6.14175820071187
"1303","Niger",1996,6.12922110976285
"1304","Niger",1997,6.11668401881383
"1305","Niger",1998,5.93680833804738
"1306","Niger",1999,6.0916098369158
"1307","Niger",2000,6.07907274596678
"1308","Niger",2001,6.06653565501776
"1309","Niger",2002,6.05399856406875
"1310","Niger",2003,6.04146147311973
"1311","Niger",2004,6.02892438217071
"1312","Niger",2005,6.01638729122169
"1313","Niger",2006,6.09239314174589
"1314","Niger",2007,5.99131310932366
"1315","Niger",2008,5.97877601837464
"1316","Niger",2009,5.96623892742562
"1317","Niger",2010,5.9537018364766
"1318","Niger",2011,5.94116474552759
"1319","Niger",2012,5.91684917249255
"1320","Nigeria",1990,5.38932951889836
"1321","Nigeria",1991,5.19885561179508
"1322","Nigeria",1992,5.17020234221869
"1323","Nigeria",1993,5.14154907264229
"1324","Nigeria",1994,5.1128958030659
"1325","Nigeria",1995,5.0842425334895
"1326","Nigeria",1996,5.05558926391311
"1327","Nigeria",1997,5.02693599433671
"1328","Nigeria",1998,4.99828272476032
"1329","Nigeria",1999,5.00392538796829
"1330","Nigeria",2000,4.94097618560752
"1331","Nigeria",2001,4.91232291603113
"1332","Nigeria",2002,4.88366964645473
"1333","Nigeria",2003,4.98110832880833
"1334","Nigeria",2004,4.82636310730194
"1335","Nigeria",2005,4.79770983772555
"1336","Nigeria",2006,4.41210770602759
"1337","Nigeria",2007,4.54747011078976
"1338","Nigeria",2008,4.61309138847453
"1339","Nigeria",2009,4.44217299905025
"1340","Nigeria",2010,4.79804189282481
"1341","Nigeria",2011,4.62579022026718
"1342","Nigeria",2012,4.59713695069078
"1343","Nigeria",2013,4.60188968433564
"1344","Nigeria",2014,4.53983041153799
"1345","Nigeria",2015,4.90142866431412
"1346","Norway",2001,2.28694123212891
"1347","Norway",2002,2.27979083503893
"1348","Norway",2003,2.27264043794895
"1349","Norway",2004,2.26549004085897
"1350","Norway",2005,2.25833964376899
"1351","Norway",2006,2.25118924667901
"1352","Norway",2007,2.24403884958903
"1353","Norway",2008,2.23688845249905
"1354","Norway",2009,2.22973805540908
"1355","Norway",2010,2.2225876583191
"1356","Norway",2011,2.21543726122912
"1357","Oman",2003,8.01771089432877
"1358","Pakistan",1991,6.73295950548431
"1359","Pakistan",1992,6.79858238650788
"1360","Pakistan",1993,6.80635231625885
"1361","Pakistan",1994,6.81412224600983
"1362","Pakistan",1995,6.82189217576081
"1363","Pakistan",1996,6.82966210551178
"1364","Pakistan",1997,6.83743203526276
"1365","Pakistan",1998,6.81606303095158
"1366","Pakistan",1999,6.85297189476471
"1367","Pakistan",2000,6.86074182451568
"1368","Pakistan",2001,6.86851175426666
"1369","Pakistan",2002,6.87628168401763
"1370","Pakistan",2003,6.88405161376861
"1371","Pakistan",2004,6.89182154351958
"1372","Pakistan",2005,6.89959147327056
"1373","Pakistan",2006,7.15162553715429
"1374","Pakistan",2007,6.91513133277251
"1375","Pakistan",2008,6.92290126252349
"1376","Pakistan",2009,6.93067119227446
"1377","Pakistan",2010,6.93844112202544
"1378","Pakistan",2011,6.94621105177641
"1379","Pakistan",2012,6.95398098152739
"1380","Pakistan",2013,6.80447866248035
"1381","Panama",1990,4.38578989452842
"1382","Panama",1991,4.33515964851448
"1383","Panama",1992,4.29937428349133
"1384","Panama",1993,4.26358891846817
"1385","Panama",1994,4.22780355344503
"1386","Panama",1995,4.19201818842187
"1387","Panama",1996,4.15623282339872
"1388","Panama",1997,4.12044745837558
"1389","Panama",1998,4.08466209335242
"1390","Panama",1999,4.04887672832928
"1391","Panama",2000,3.98340160132445
"1392","Panama",2001,3.97730599828297
"1393","Panama",2002,3.94152063325983
"1394","Panama",2003,3.90573526823668
"1395","Panama",2004,3.86994990321352
"1396","Panama",2005,3.83416453819038
"1397","Panama",2006,3.79837917316722
"1398","Panama",2007,3.76259380814408
"1399","Panama",2008,3.72680844312093
